scenario,topology,tier_index,tier_name,mars_base_latency_s,blackout_duration_s,seed,pre_success,pre_total,during_success,during_total,post_success,post_total,transition_success,transition_total,phase_timeout_s,pre_window_s,post_window_s,temporally_scaled,avg_latency_s,first_post_blackout_s,earth_local_success,earth_local_total,mars_local_success,mars_local_total
blackout_only,full_coverage,1,moon,186.0,1800.0,74,8,8,14,14,12,12,1,1,500.000000,955.000000,1600.000000,0,5.131666,3.042949,1935,1935,2155,2155
blackout_only,full_coverage,2,leo,186.0,1800.0,74,8,8,15,15,14,14,0,0,500.000000,955.000000,1600.000000,0,0.130604,8.114782,1935,1935,2155,2155
blackout_only,full_coverage,3,earth,186.0,1800.0,74,8,8,15,15,14,14,0,0,500.000000,955.000000,1600.000000,0,0.184092,9.388633,1935,1935,2155,2155
with_repeater,full_coverage,0,mars,186.0,1800.0,74,1,1,0,0,1,1,2,2,500.000000,955.000000,1600.000000,1,849.960105,132.687029,1935,1935,2155,2155
with_repeater,full_coverage,1,moon,186.0,1800.0,74,8,8,14,14,12,12,1,1,500.000000,955.000000,1600.000000,0,5.129253,3.008346,1935,1935,2155,2155
with_repeater,full_coverage,2,leo,186.0,1800.0,74,8,8,15,15,14,14,0,0,500.000000,955.000000,1600.000000,0,0.130671,8.132810,1935,1935,2155,2155
with_repeater,full_coverage,3,earth,186.0,1800.0,74,8,8,15,15,14,14,0,0,500.000000,955.000000,1600.000000,0,0.181211,9.364059,1935,1935,2155,2155
blackout_only,full_coverage,0,mars,186.0,1800.0,75,1,1,0,2,1,1,0,2,500.000000,955.000000,1600.000000,1,754.781981,1354.603961,1935,1935,2155,2155
blackout_only,full_coverage,1,moon,186.0,1800.0,75,8,8,14,14,12,12,1,1,500.000000,955.000000,1600.000000,0,5.131383,3.072837,1935,1935,2155,2155
blackout_only,full_coverage,2,leo,186.0,1800.0,75,8,8,15,15,14,14,0,0,500.000000,955.000000,1600.000000,0,0.132079,8.158654,1935,1935,2155,2155
blackout_only,full_coverage,3,earth,186.0,1800.0,75,8,8,15,15,14,14,0,0,500.000000,955.000000,1600.000000,0,0.182603,9.369718,1935,1935,2155,2155
with_repeater,full_coverage,0,mars,186.0,1800.0,75,1,1,0,0,1,1,2,2,500.000000,955.000000,1600.000000,1,846.195491,122.588894,1935,1935,2155,2155
with_repeater,full_coverage,1,moon,186.0,1800.0,75,8,8,14,14,12,12,1,1,500.000000,955.000000,1600.000000,0,5.129951,2.960029,1935,1935,2155,2155
with_repeater,full_coverage,2,leo,186.0,1800.0,75,8,8,15,15,14,14,0,0,500.000000,955.000000,1600.000000,0,0.132226,8.186622,1935,1935,2155,2155
with_repeater,full_coverage,3,earth,186.0,1800.0,75,8,8,15,15,14,14,0,0,500.000000,955.000000,1600.000000,0,0.181055,9.350573,1935,1935,2155,2155
blackout_only,full_coverage,0,mars,186.0,1800.0,76,1,1,0,2,1,1,0,2,500.000000,955.000000,1600.000000,1,747.882731,1340.805462,1935,1935,2155,2155
blackout_only,full_coverage,1,moon,186.0,1800.0,76,8,8,14,14,12,12,1,1,500.000000,955.000000,1600.000000,0,5.131084,3.014070,1935,1935,2155,2155
blackout_only,full_coverage,2,leo,186.0,1800.0,76,8,8,15,15,14,14,0,0,500.000000,955.000000,1600.000000,0,0.131517,8.173343,1935,1935,2155,2155
blackout_only,full_coverage,3,earth,186.0,1800.0,76,8,8,15,15,14,14,0,0,500.000000,955.000000,1600.000000,0,0.182638,9.382425,1935,1935,2155,2155
with_repeater,full_coverage,0,mars,186.0,1800.0,76,1,1,0,0,1,1,2,2,500.000000,955.000000,1600.000000,1,848.034111,124.553539,1935,1935,2155,2155
with_repeater,full_coverage,1,moon,186.0,1800.0,76,8,8,14,14,12,12,1,1,500.000000,955.000000,1600.000000,0,5.130756,3.008406,1935,1935,2155,2155
with_repeater,full_coverage,2,leo,186.0,1800.0,76,8,8,15,15,14,14,0,0,500.000000,955.000000,1600.000000,0,0.131091,8.167793,1935,1935,2155,2155
with_repeater,full_coverage,3,earth,186.0,1800.0,76,8,8,15,15,14,14,0,0,500.000000,955.000000,1600.000000,0,0.184079,9.404163,1935,1935,2155,2155
blackout_only,full_coverage,0,mars,186.0,1800.0,77,1,1,0,2,1,1,0,2,500.000000,955.000000,1600.000000,1,755.281076,1355.602153,1935,1935,2155,2155
blackout_only,full_coverage,1,moon,186.0,1800.0,77,8,8,14,14,12,12,1,1,500.000000,955.000000,1600.000000,0,5.133332,3.061286,1935,1935,2155,2155
blackout_only,full_coverage,2,leo,186.0,1800.0,77,8,8,15,15,14,14,0,0,500.000000,955.000000,1600.000000,0,0.130640,8.176030,1935,1935,2155,2155
blackout_only,full_coverage,3,earth,186.0,1800.0,77,8,8,15,15,14,14,0,0,500.000000,955.000000,1600.000000,0,0.182252,9.382333,1935,1935,2155,2155
with_repeater,full_coverage,0,mars,186.0,1800.0,77,1,1,0,0,1,1,2,2,500.000000,955.000000,1600.000000,1,851.314152,128.366221,1935,1935,2155,2155
with_repeater,full_coverage,1,moon,186.0,1800.0,77,8,8,14,14,12,12,1,1,500.000000,955.000000,1600.000000,0,5.130877,3.027532,1935,1935,2155,2155
with_repeater,full_coverage,2,leo,186.0,1800.0,77,8,8,15,15,14,14,0,0,500.000000,955.000000,1600.000000,0,0.130990,8.126757,1935,1935,2155,2155
with_repeater,full_coverage,3,earth,186.0,1800.0,77,8,8,15,15,14,14,0,0,500.000000,955.000000,1600.000000,0,0.180961,9.355274,1935,1935,2155,2155
blackout_only,full_coverage,0,mars,186.0,1800.0,78,1,1,0,2,1,1,0,2,500.000000,955.000000,1600.000000,1,759.529098,1364.098197,1935,1935,2155,2155
blackout_only,full_coverage,1,moon,186.0,1800.0,78,8,8,14,14,12,12,1,1,500.000000,955.000000,1600.000000,0,5.132375,3.076019,1935,1935,2155,2155
blackout_only,full_coverage,2,leo,186.0,1800.0,78,8,8,15,15,14,14,0,0,500.000000,955.000000,1600.000000,0,0.133197,8.187986,1935,1935,2155,2155
blackout_only,full_coverage,3,earth,186.0,1800.0,78,8,8,15,15,14,14,0,0,500.000000,955.000000,1600.000000,0,0.180807,9.355880,1935,1935,2155,2155
with_repeater,full_coverage,0,mars,186.0,1800.0,78,1,1,0,0,1,1,2,2,500.000000,955.000000,1600.000000,1,855.582031,158.067148,1935,1935,2155,2155
with_repeater,full_coverage,1,moon,186.0,1800.0,78,8,8,14,14,12,12,1,1,500.000000,955.000000,1600.000000,0,5.131888,3.039833,1935,1935,2155,2155
with_repeater,full_coverage,2,leo,186.0,1800.0,78,8,8,15,15,14,14,0,0,500.000000,955.000000,1600.000000,0,0.130957,8.163549,1935,1935,2155,2155
with_repeater,full_coverage,3,earth,186.0,1800.0,78,8,8,15,15,14,14,0,0,500.000000,955.000000,1600.000000,0,0.180586,9.336360,1935,1935,2155,2155
blackout_only,full_coverage,0,mars,186.0,1800.0,79,1,1,0,2,1,1,0,2,500.000000,955.000000,1600.000000,1,754.268329,1353.576658,1935,1935,2155,2155
blackout_only,full_coverage,1,moon,186.0,1800.0,79,8,8,14,14,12,12,1,1,500.000000,955.000000,1600.000000,0,5.134185,3.086179,1935,1935,2155,2155
blackout_only,full_coverage,2,leo,186.0,1800.0,79,8,8,15,15,14,14,0,0,500.000000,955.000000,1600.000000,0,0.132332,8.144924,1935,1935,2155,2155
blackout_only,full_coverage,3,earth,186.0,1800.0,79,8,8,15,15,14,14,0,0,500.000000,955.000000,1600.000000,0,0.184181,9.471280,1935,1935,2155,2155
with_repeater,full_coverage,0,mars,186.0,1800.0,79,1,1,0,0,1,1,2,2,500.000000,955.000000,1600.000000,1,851.466791,139.167347,1935,1935,2155,2155
with_repeater,full_coverage,1,moon,186.0,1800.0,79,8,8,14,14,12,12,1,1,500.000000,955.000000,1600.000000,0,5.130841,2.998213,1935,1935,2155,2155
with_repeater,full_coverage,2,leo,186.0,1800.0,79,8,8,15,15,14,14,0,0,500.000000,955.000000,1600.000000,0,0.131308,8.149141,1935,1935,2155,2155
with_repeater,full_coverage,3,earth,186.0,1800.0,79,8,8,15,15,14,14,0,0,500.000000,955.000000,1600.000000,0,0.183553,9.375093,1935,1935,2155,2155
blackout_only,full_coverage,0,mars,186.0,1800.0,80,1,1,0,2,1,1,0,2,500.000000,955.000000,1600.000000,1,755.662686,1356.365373,1935,1935,2155,2155
blackout_only,full_coverage,1,moon,186.0,1800.0,80,8,8,14,14,12,12,1,1,500.000000,955.000000,1600.000000,0,5.131497,2.979749,1935,1935,2155,2155
blackout_only,full_coverage,2,leo,186.0,1800.0,80,8,8,15,15,14,14,0,0,500.000000,955.000000,1600.000000,0,0.131586,8.131189,1935,1935,2155,2155
blackout_only,full_coverage,3,earth,186.0,1800.0,80,8,8,15,15,14,14,0,0,500.000000,955.000000,1600.000000,0,0.181968,9.363920,1935,1935,2155,2155
with_repeater,full_coverage,0,mars,186.0,1800.0,80,1,1,0,0,1,1,2,2,500.000000,955.000000,1600.000000,1,851.085896,130.686047,1935,1935,2155,2155
with_repeater,full_coverage,1,moon,186.0,1800.0,80,8,8,14,14,12,12,1,1,500.000000,955.000000,1600.000000,0,5.130649,3.012215,1935,1935,2155,2155
with_repeater,full_coverage,2,leo,186.0,1800.0,80,8,8,15,15,14,14,0,0,500.000000,955.000000,1600.000000,0,0.131827,8.187401,1935,1935,2155,2155
with_repeater,full_coverage,3,earth,186.0,1800.0,80,8,8,15,15,14,14,0,0,500.000000,955.000000,1600.000000,0,0.182620,9.371500,1935,1935,2155,2155
blackout_only,full_coverage,0,mars,186.0,1800.0,81,1,1,0,2,1,1,0,2,500.000000,955.000000,1600.000000,1,755.175377,1355.390754,1935,1935,2155,2155
blackout_only,full_coverage,1,moon,186.0,1800.0,81,8,8,14,14,12,12,1,1,500.000000,955.000000,1600.000000,0,5.129063,2.983052,1935,1935,2155,2155
blackout_only,full_coverage,2,leo,186.0,1800.0,81,8,8,15,15,14,14,0,0,500.000000,955.000000,1600.000000,0,0.130187,8.123943,1935,1935,2155,2155
blackout_only,full_coverage,3,earth,186.0,1800.0,81,8,8,15,15,14,14,0,0,500.000000,955.000000,1600.000000,0,0.184963,9.437361,1935,1935,2155,2155
with_repeater,full_coverage,0,mars,186.0,1800.0,81,1,1,0,0,1,1,2,2,500.000000,955.000000,1600.000000,1,847.729313,123.975495,1935,1935,2155,2155
with_repeater,full_coverage,1,moon,186.0,1800.0,81,8,8,14,14,12,12,1,1,500.000000,955.000000,1600.000000,0,5.131490,3.020705,1935,1935,2155,2155
with_repeater,full_coverage,2,leo,186.0,1800.0,81,8,8,15,15,14,14,0,0,500.000000,955.000000,1600.000000,0,0.129751,8.110032,1935,1935,2155,2155
with_repeater,full_coverage,3,earth,186.0,1800.0,81,8,8,15,15,14,14,0,0,500.000000,955.000000,1600.000000,0,0.183132,9.421719,1935,1935,2155,2155
blackout_only,full_coverage,0,mars,186.0,1800.0,82,1,1,0,2,1,1,0,2,500.000000,955.000000,1600.000000,1,753.993349,1353.026697,1935,1935,2155,2155
blackout_only,full_coverage,1,moon,186.0,1800.0,82,8,8,14,14,12,12,1,1,500.000000,955.000000,1600.000000,0,5.132903,3.079572,1935,1935,2155,2155
blackout_only,full_coverage,2,leo,186.0,1800.0,82,8,8,15,15,14,14,0,0,500.000000,955.000000,1600.000000,0,0.130777,8.142143,1935,1935,2155,2155
blackout_only,full_coverage,3,earth,186.0,1800.0,82,8,8,15,15,14,14,0,0,500.000000,955.000000,1600.000000,0,0.183781,9.441457,1935,1935,2155,2155
with_repeater,full_coverage,0,mars,186.0,1800.0,82,1,1,0,0,1,1,2,2,500.000000,955.000000,1600.000000,1,849.460075,128.981596,1935,1935,2155,2155
with_repeater,full_coverage,1,moon,186.0,1800.0,82,8,8,14,14,12,12,1,1,500.000000,955.000000,1600.000000,0,5.132068,3.013326,1935,1935,2155,2155
with_repeater,full_coverage,2,leo,186.0,1800.0,82,8,8,15,15,14,14,0,0,500.000000,955.000000,1600.000000,0,0.130437,8.117686,1935,1935,2155,2155
with_repeater,full_coverage,3,earth,186.0,1800.0,82,8,8,15,15,14,14,0,0,500.000000,955.000000,1600.000000,0,0.183221,9.417624,1935,1935,2155,2155
blackout_only,full_coverage,0,mars,186.0,1800.0,83,1,1,0,2,1,1,0,2,500.000000,955.000000,1600.000000,1,757.318978,1359.677956,1935,1935,2155,2155
blackout_only,full_coverage,1,moon,186.0,1800.0,83,8,8,14,14,12,12,1,1,500.000000,955.000000,1600.000000,0,5.129220,2.970626,1935,1935,2155,2155
blackout_only,full_coverage,2,leo,186.0,1800.0,83,8,8,15,15,14,14,0,0,500.000000,955.000000,1600.000000,0,0.131150,8.132821,1935,1935,2155,2155
blackout_only,full_coverage,3,earth,186.0,1800.0,83,8,8,15,15,14,14,0,0,500.000000,955.000000,1600.000000,0,0.180117,9.332667,1935,1935,2155,2155
with_repeater,full_coverage,0,mars,186.0,1800.0,83,1,1,0,0,1,1,1,2,500.000000,955.000000,1600.000000,1,808.896434,1021.901973,1935,1935,2155,2155
with_repeater,full_coverage,1,moon,186.0,1800.0,83,8,8,14,14,12,12,1,1,500.000000,955.000000,1600.000000,0,5.130407,2.965846,1935,1935,2155,2155
with_repeater,full_coverage,2,leo,186.0,1800.0,83,8,8,15,15,14,14,0,0,500.000000,955.000000,1600.000000,0,0.132520,8.186163,1935,1935,2155,2155
with_repeater,full_coverage,3,earth,186.0,1800.0,83,8,8,15,15,14,14,0,0,500.000000,955.000000,1600.000000,0,0.180436,9.310022,1935,1935,2155,2155
blackout_only,full_coverage,0,mars,186.0,1800.0,84,1,1,0,2,1,1,0,2,500.000000,955.000000,1600.000000,1,754.154430,1353.348859,1935,1935,2155,2155
blackout_only,full_coverage,1,moon,186.0,1800.0,84,8,8,14,14,12,12,1,1,500.000000,955.000000,1600.000000,0,5.134477,3.119909,1935,1935,2155,2155
blackout_only,full_coverage,2,leo,186.0,1800.0,84,8,8,15,15,14,14,0,0,500.000000,955.000000,1600.000000,0,0.131662,8.166905,1935,1935,2155,2155
blackout_only,full_coverage,3,earth,186.0,1800.0,84,8,8,15,15,14,14,0,0,500.000000,955.000000,1600.000000,0,0.181499,9.347459,1935,1935,2155,2155
with_repeater,full_coverage,0,mars,186.0,1800.0,84,1,1,0,0,1,1,2,2,500.000000,955.000000,1600.000000,1,846.594270,115.436895,1935,1935,2155,2155
with_repeater,full_coverage,1,moon,186.0,1800.0,84,8,8,14,14,12,12,1,1,500.000000,955.000000,1600.000000,0,5.133181,3.071306,1935,1935,2155,2155
with_repeater,full_coverage,2,leo,186.0,1800.0,84,8,8,15,15,14,14,0,0,500.000000,955.000000,1600.000000,0,0.129979,8.148001,1935,1935,2155,2155
with_repeater,full_coverage,3,earth,186.0,1800.0,84,8,8,15,15,14,14,0,0,500.000000,955.000000,1600.000000,0,0.185795,9.474273,1935,1935,2155,2155
blackout_only,full_coverage,0,mars,186.0,1800.0,85,1,1,0,2,1,1,0,2,500.000000,955.000000,1600.000000,1,754.964895,1354.969790,1935,1935,2155,2155
blackout_only,full_coverage,1,moon,186.0,1800.0,85,8,8,14,14,12,12,1,1,500.000000,955.000000,1600.000000,0,5.129272,2.986241,1935,1935,2155,2155
blackout_only,full_coverage,2,leo,186.0,1800.0,85,8,8,15,15,14,14,0,0,500.000000,955.000000,1600.000000,0,0.131806,8.164403,1935,1935,2155,2155
blackout_only,full_coverage,3,earth,186.0,1800.0,85,8,8,15,15,14,14,0,0,500.000000,955.000000,1600.000000,0,0.183887,9.426772,1935,1935,2155,2155
with_repeater,full_coverage,0,mars,186.0,1800.0,85,1,1,0,0,1,1,2,2,500.000000,955.000000,1600.000000,1,855.541466,154.959153,1935,1935,2155,2155
with_repeater,full_coverage,1,moon,186.0,1800.0,85,8,8,14,14,12,12,1,1,500.000000,955.000000,1600.000000,0,5.132782,3.093183,1935,1935,2155,2155
with_repeater,full_coverage,2,leo,186.0,1800.0,85,8,8,15,15,14,14,0,0,500.000000,955.000000,1600.000000,0,0.132615,8.164953,1935,1935,2155,2155
with_repeater,full_coverage,3,earth,186.0,1800.0,85,8,8,15,15,14,14,0,0,500.000000,955.000000,1600.000000,0,0.184578,9.384244,1935,1935,2155,2155
blackout_only,full_coverage,0,mars,186.0,1800.0,86,1,1,0,2,1,1,0,2,500.000000,955.000000,1600.000000,1,754.114828,1353.269655,1935,1935,2155,2155
blackout_only,full_coverage,1,moon,186.0,1800.0,86,8,8,14,14,12,12,1,1,500.000000,955.000000,1600.000000,0,5.132167,3.050906,1935,1935,2155,2155
blackout_only,full_coverage,2,leo,186.0,1800.0,86,8,8,15,15,14,14,0,0,500.000000,955.000000,1600.000000,0,0.132351,8.186403,1935,1935,2155,2155
blackout_only,full_coverage,3,earth,186.0,1800.0,86,8,8,15,15,14,14,0,0,500.000000,955.000000,1600.000000,0,0.183666,9.425670,1935,1935,2155,2155
with_repeater,full_coverage,0,mars,186.0,1800.0,86,1,1,0,0,1,1,2,2,500.000000,955.000000,1600.000000,1,851.765064,139.396269,1935,1935,2155,2155
with_repeater,full_coverage,1,moon,186.0,1800.0,86,8,8,14,14,12,12,1,1,500.000000,955.000000,1600.000000,0,5.132124,3.029735,1935,1935,2155,2155
with_repeater,full_coverage,2,leo,186.0,1800.0,86,8,8,15,15,14,14,0,0,500.000000,955.000000,1600.000000,0,0.131417,8.168651,1935,1935,2155,2155
with_repeater,full_coverage,3,earth,186.0,1800.0,86,8,8,15,15,14,14,0,0,500.000000,955.000000,1600.000000,0,0.184534,9.450621,1935,1935,2155,2155
blackout_only,full_coverage,0,mars,186.0,1800.0,87,1,1,0,2,1,1,0,2,500.000000,955.000000,1600.000000,1,753.039382,1351.118764,1935,1935,2155,2155
blackout_only,full_coverage,1,moon,186.0,1800.0,87,8,8,14,14,12,12,1,1,500.000000,955.000000,1600.000000,0,5.132614,3.051226,1935,1935,2155,2155
blackout_only,full_coverage,2,leo,186.0,1800.0,87,8,8,15,15,14,14,0,0,500.000000,955.000000,1600.000000,0,0.130263,8.111146,1935,1935,2155,2155
blackout_only,full_coverage,3,earth,186.0,1800.0,87,8,8,15,15,14,14,0,0,500.000000,955.000000,1600.000000,0,0.182239,9.359449,1935,1935,2155,2155
with_repeater,full_coverage,0,mars,186.0,1800.0,87,1,1,0,0,1,1,2,2,500.000000,955.000000,1600.000000,1,847.667619,121.473602,1935,1935,2155,2155
with_repeater,full_coverage,1,moon,186.0,1800.0,87,8,8,14,14,12,12,1,1,500.000000,955.000000,1600.000000,0,5.132319,3.093289,1935,1935,2155,2155
with_repeater,full_coverage,2,leo,186.0,1800.0,87,8,8,15,15,14,14,0,0,500.000000,955.000000,1600.000000,0,0.131268,8.139175,1935,1935,2155,2155
with_repeater,full_coverage,3,earth,186.0,1800.0,87,8,8,15,15,14,14,0,0,500.000000,955.000000,1600.000000,0,0.181978,9.355714,1935,1935,2155,2155
blackout_only,full_coverage,0,mars,186.0,1800.0,88,1,1,0,2,1,1,0,2,500.000000,955.000000,1600.000000,1,750.991295,1347.022589,1935,1935,2155,2155
blackout_only,full_coverage,1,moon,186.0,1800.0,88,8,8,14,14,12,12,1,1,500.000000,955.000000,1600.000000,0,5.132236,3.029087,1935,1935,2155,2155
blackout_only,full_coverage,2,leo,186.0,1800.0,88,8,8,15,15,14,14,0,0,500.000000,955.000000,1600.000000,0,0.131516,8.161406,1935,1935,2155,2155
blackout_only,full_coverage,3,earth,186.0,1800.0,88,8,8,15,15,14,14,0,0,500.000000,955.000000,1600.000000,0,0.183229,9.420289,1935,1935,2155,2155
with_repeater,full_coverage,0,mars,186.0,1800.0,88,1,1,0,0,1,1,2,2,500.000000,955.000000,1600.000000,1,847.926382,128.089773,1935,1935,2155,2155
with_repeater,full_coverage,1,moon,186.0,1800.0,88,8,8,14,14,12,12,1,1,500.000000,955.000000,1600.000000,0,5.130894,2.964361,1935,1935,2155,2155
with_repeater,full_coverage,2,leo,186.0,1800.0,88,8,8,15,15,14,14,0,0,500.000000,955.000000,1600.000000,0,0.130389,8.127043,1935,1935,2155,2155
with_repeater,full_coverage,3,earth,186.0,1800.0,88,8,8,15,15,14,14,0,0,500.000000,955.000000,1600.000000,0,0.184785,9.410537,1935,1935,2155,2155
blackout_only,full_coverage,0,mars,186.0,1800.0,89,1,1,0,2,1,1,0,2,500.000000,955.000000,1600.000000,1,749.418760,1343.877521,1935,1935,2155,2155
blackout_only,full_coverage,1,moon,186.0,1800.0,89,8,8,14,14,12,12,1,1,500.000000,955.000000,1600.000000,0,5.131946,3.011652,1935,1935,2155,2155
blackout_only,full_coverage,2,leo,186.0,1800.0,89,8,8,15,15,14,14,0,0,500.000000,955.000000,1600.000000,0,0.131764,8.163798,1935,1935,2155,2155
blackout_only,full_coverage,3,earth,186.0,1800.0,89,8,8,15,15,14,14,0,0,500.000000,955.000000,1600.000000,0,0.183423,9.385958,1935,1935,2155,2155
with_repeater,full_coverage,0,mars,186.0,1800.0,89,1,1,0,1,1,1,2,2,500.000000,955.000000,1600.000000,1,807.917376,580.039793,1935,1935,2155,2155
with_repeater,full_coverage,1,moon,186.0,1800.0,89,8,8,14,14,12,12,1,1,500.000000,955.000000,1600.000000,0,5.132794,3.032329,1935,1935,2155,2155
with_repeater,full_coverage,2,leo,186.0,1800.0,89,8,8,15,15,14,14,0,0,500.000000,955.000000,1600.000000,0,0.130882,8.145096,1935,1935,2155,2155
with_repeater,full_coverage,3,earth,186.0,1800.0,89,8,8,15,15,14,14,0,0,500.000000,955.000000,1600.000000,0,0.182437,9.368510,1935,1935,2155,2155
blackout_only,full_coverage,0,mars,750.0,300.0,40,1,1,0,0,0,0,0,1,1887.500000,3775.000000,3895.000000,1,3006.408603,,3541,3541,3944,3944
blackout_only,full_coverage,1,moon,750.0,300.0,40,31,31,2,2,31,31,0,0,1887.500000,3775.000000,3895.000000,0,5.131425,59.465309,3541,3541,3944,3944
blackout_only,full_coverage,2,leo,750.0,300.0,40,32,32,2,2,33,33,0,0,1887.500000,3775.000000,3895.000000,0,0.130423,9.599271,3541,3541,3944,3944
blackout_only,full_coverage,3,earth,750.0,300.0,40,32,32,2,2,33,33,0,0,1887.500000,3775.000000,3895.000000,0,0.183467,11.441317,3541,3541,3944,3944
with_repeater,full_coverage,0,mars,750.0,300.0,40,1,1,0,0,0,0,1,1,1887.500000,3775.000000,3895.000000,1,2750.366667,1545.733333,3541,3541,3944,3944
with_repeater,full_coverage,1,moon,750.0,300.0,40,31,31,2,2,31,31,0,0,1887.500000,3775.000000,3895.000000,0,5.131968,59.485902,3541,3541,3944,3944
with_repeater,full_coverage,2,leo,750.0,300.0,40,32,32,2,2,33,33,0,0,1887.500000,3775.000000,3895.000000,0,0.130742,9.612405,3541,3541,3944,3944
with_repeater,full_coverage,3,earth,750.0,300.0,40,32,32,2,2,33,33,0,0,1887.500000,3775.000000,3895.000000,0,0.180987,11.394912,3541,3541,3944,3944
blackout_only,full_coverage,0,mars,750.0,300.0,41,1,1,0,0,0,0,0,1,1887.500000,3775.000000,3895.000000,1,3003.006560,,3541,3541,3944,3944
blackout_only,full_coverage,1,moon,750.0,300.0,41,31,31,2,2,31,31,0,0,1887.500000,3775.000000,3895.000000,0,5.129665,59.426875,3541,3541,3944,3944
blackout_only,full_coverage,2,leo,750.0,300.0,41,32,32,2,2,33,33,0,0,1887.500000,3775.000000,3895.000000,0,0.130182,9.516578,3541,3541,3944,3944
blackout_only,full_coverage,3,earth,750.0,300.0,41,32,32,2,2,33,33,0,0,1887.500000,3775.000000,3895.000000,0,0.183751,11.432017,3541,3541,3944,3944
with_repeater,full_coverage,0,mars,750.0,300.0,41,1,1,0,0,0,0,1,1,1887.500000,3775.000000,3895.000000,1,2755.472528,1555.945055,3541,3541,3944,3944
with_repeater,full_coverage,1,moon,750.0,300.0,41,31,31,2,2,31,31,0,0,1887.500000,3775.000000,3895.000000,0,5.129202,59.434298,3541,3541,3944,3944
with_repeater,full_coverage,2,leo,750.0,300.0,41,32,32,2,2,33,33,0,0,1887.500000,3775.000000,3895.000000,0,0.129376,9.532356,3541,3541,3944,3944
with_repeater,full_coverage,3,earth,750.0,300.0,41,32,32,2,2,33,33,0,0,1887.500000,3775.000000,3895.000000,0,0.183899,11.444634,3541,3541,3944,3944
blackout_only,full_coverage,0,mars,750.0,300.0,42,1,1,0,0,0,0,0,1,1887.500000,3775.000000,3895.000000,1,3003.456720,,3541,3541,3944,3944
