scenario,mars_base_latency_s,global_timeout_s,blackout_duration_s,seed,global_pre_success,global_pre_total,global_during_success,global_during_total,global_post_success,global_post_total,global_during_rate,global_post_rate,first_success_after_blackout_s,avg_global_latency_s
blackout_only,186.0,500.0,300.0,55,1,2,0,0,6,6,0.000000,1.000000,583.469112,368.674200
with_repeater,186.0,500.0,300.0,55,2,2,0,0,6,6,0.000000,1.000000,15.416368,376.048749
blackout_only,186.0,500.0,300.0,56,1,2,0,0,6,6,0.000000,1.000000,580.591996,368.340087
with_repeater,186.0,500.0,300.0,56,2,2,0,0,6,6,0.000000,1.000000,8.701684,375.900129
blackout_only,186.0,500.0,300.0,57,1,2,0,0,6,6,0.000000,1.000000,572.853558,367.010906
with_repeater,186.0,500.0,300.0,57,2,2,0,0,6,6,0.000000,1.000000,6.896693,374.651338
blackout_only,186.0,500.0,300.0,58,1,2,0,0,6,6,0.000000,1.000000,579.618561,368.072224
with_repeater,186.0,500.0,300.0,58,2,2,0,0,6,6,0.000000,1.000000,3.068124,374.926493
blackout_only,186.0,500.0,300.0,59,1,2,0,0,6,6,0.000000,1.000000,581.771453,368.068953
with_repeater,186.0,500.0,300.0,59,2,2,0,0,6,6,0.000000,1.000000,21.484275,375.130362
blackout_only,186.0,500.0,300.0,60,1,2,0,0,6,6,0.000000,1.000000,575.507019,368.827506
with_repeater,186.0,500.0,300.0,60,2,2,0,0,6,6,0.000000,1.000000,3.528776,375.170093
blackout_only,186.0,500.0,300.0,61,1,2,0,0,6,6,0.000000,1.000000,575.949835,368.471232
with_repeater,186.0,500.0,300.0,61,2,2,0,0,6,6,0.000000,1.000000,9.508736,376.076593
blackout_only,186.0,500.0,300.0,62,1,2,0,0,6,6,0.000000,1.000000,573.417614,367.593089
with_repeater,186.0,500.0,300.0,62,2,2,0,0,6,6,0.000000,1.000000,12.944965,377.834337
blackout_only,186.0,500.0,300.0,63,1,2,0,0,6,6,0.000000,1.000000,577.711299,369.543718
with_repeater,186.0,500.0,300.0,63,2,2,0,0,6,6,0.000000,1.000000,7.604037,375.303327
blackout_only,186.0,500.0,300.0,64,1,2,0,0,6,6,0.000000,1.000000,578.641226,369.638881
with_repeater,186.0,500.0,300.0,64,2,2,0,0,6,6,0.000000,1.000000,12.755796,375.840354
blackout_only,186.0,500.0,300.0,65,1,2,0,0,6,6,0.000000,1.000000,583.815739,368.873147
with_repeater,186.0,500.0,300.0,65,2,2,0,0,6,6,0.000000,1.000000,9.740674,374.162340
blackout_only,186.0,500.0,300.0,66,1,2,0,0,6,6,0.000000,1.000000,577.006614,369.389996
with_repeater,186.0,500.0,300.0,66,2,2,0,0,6,6,0.000000,1.000000,483.537964,373.197951
blackout_only,186.0,500.0,300.0,67,1,2,0,0,6,6,0.000000,1.000000,580.543714,368.972165
with_repeater,186.0,500.0,300.0,67,2,2,0,0,6,6,0.000000,1.000000,5.776717,376.318307
blackout_only,186.0,500.0,300.0,68,1,2,0,0,6,6,0.000000,1.000000,573.020599,367.880528
with_repeater,186.0,500.0,300.0,68,2,2,0,0,6,6,0.000000,1.000000,12.817426,374.876610
blackout_only,186.0,500.0,300.0,69,1,2,0,0,6,6,0.000000,1.000000,574.603063,368.300253
with_repeater,186.0,500.0,300.0,69,2,2,0,0,6,6,0.000000,1.000000,5.291207,373.372435
blackout_only,186.0,500.0,300.0,70,1,2,0,0,6,6,0.000000,1.000000,577.395313,368.489366
with_repeater,186.0,500.0,300.0,70,2,2,0,0,6,6,0.000000,1.000000,16.471795,375.537512
blackout_only,186.0,500.0,300.0,71,1,2,0,0,6,6,0.000000,1.000000,578.631359,368.792353
with_repeater,186.0,500.0,300.0,71,2,2,0,0,6,6,0.000000,1.000000,3.796990,375.092223
blackout_only,186.0,500.0,300.0,72,1,2,0,0,6,6,0.000000,1.000000,574.550476,367.901733
with_repeater,186.0,500.0,300.0,72,2,2,0,0,6,6,0.000000,1.000000,6.343248,374.641632
blackout_only,186.0,500.0,300.0,73,1,2,0,0,6,6,0.000000,1.000000,580.179671,369.093199
with_repeater,186.0,500.0,300.0,73,2,2,0,0,6,6,0.000000,1.000000,12.218664,374.736674
blackout_only,186.0,500.0,300.0,74,1,2,0,0,6,6,0.000000,1.000000,575.517731,367.411373
with_repeater,186.0,500.0,300.0,74,2,2,0,0,6,6,0.000000,1.000000,11.413289,375.536617
blackout_only,186.0,500.0,300.0,75,1,2,0,0,6,6,0.000000,1.000000,578.649429,369.293934
with_repeater,186.0,500.0,300.0,75,2,2,0,0,6,6,0.000000,1.000000,1.870715,375.406066
blackout_only,186.0,500.0,300.0,76,1,2,0,0,6,6,0.000000,1.000000,580.820392,368.682107
with_repeater,186.0,500.0,300.0,76,2,2,0,0,6,6,0.000000,1.000000,16.456267,376.955842
blackout_only,186.0,500.0,300.0,77,1,2,0,0,6,6,0.000000,1.000000,576.594820,368.391444
with_repeater,186.0,500.0,300.0,77,2,2,0,0,6,6,0.000000,1.000000,0.925743,373.730966
blackout_only,186.0,500.0,300.0,78,1,2,0,0,6,6,0.000000,1.000000,576.017172,368.525371
with_repeater,186.0,500.0,300.0,78,2,2,0,0,6,6,0.000000,1.000000,6.274839,374.127505
blackout_only,186.0,500.0,300.0,79,1,2,0,0,6,6,0.000000,1.000000,572.815464,368.339349
with_repeater,186.0,500.0,300.0,79,2,2,0,0,6,6,0.000000,1.000000,1.863138,375.628107
blackout_only,186.0,500.0,300.0,80,1,2,0,0,6,6,0.000000,1.000000,580.000990,369.958229
with_repeater,186.0,500.0,300.0,80,2,2,0,0,6,6,0.000000,1.000000,4.256425,375.189405
blackout_only,186.0,500.0,300.0,81,1,2,0,0,6,6,0.000000,1.000000,578.889091,368.804798
with_repeater,186.0,500.0,300.0,81,2,2,0,0,6,6,0.000000,1.000000,21.760409,375.103815
blackout_only,186.0,500.0,300.0,82,1,2,0,0,6,6,0.000000,1.000000,575.225683,368.283743
with_repeater,186.0,500.0,300.0,82,2,2,0,0,6,6,0.000000,1.000000,19.843742,375.865221
blackout_only,186.0,500.0,300.0,83,1,2,0,0,6,6,0.000000,1.000000,577.491076,368.751189
with_repeater,186.0,500.0,300.0,83,2,2,0,0,6,6,0.000000,1.000000,13.468578,374.828519
blackout_only,186.0,500.0,300.0,84,1,2,0,0,6,6,0.000000,1.000000,584.543892,369.217030
with_repeater,186.0,500.0,300.0,84,2,2,0,0,6,6,0.000000,1.000000,7.534967,374.414646
blackout_only,186.0,500.0,300.0,85,1,2,0,0,6,6,0.000000,1.000000,576.656688,368.579110
with_repeater,186.0,500.0,300.0,85,2,2,0,0,6,6,0.000000,1.000000,5.161352,373.894819
blackout_only,186.0,500.0,300.0,86,1,2,0,0,6,6,0.000000,1.000000,579.477754,369.527216
with_repeater,186.0,500.0,300.0,86,2,2,0,0,6,6,0.000000,1.000000,20.422811,375.301131
blackout_only,186.0,500.0,300.0,87,1,2,0,0,6,6,0.000000,1.000000,573.365595,365.898232
with_repeater,186.0,500.0,300.0,87,2,2,0,0,6,6,0.000000,1.000000,15.190587,378.184074
blackout_only,186.0,500.0,300.0,88,1,2,0,0,6,6,0.000000,1.000000,579.176147,368.463697
with_repeater,186.0,500.0,300.0,88,2,2,0,0,6,6,0.000000,1.000000,5.113986,375.969270
blackout_only,186.0,500.0,300.0,89,1,2,0,0,6,6,0.000000,1.000000,574.311312,368.204444
with_repeater,186.0,500.0,300.0,89,2,2,0,0,6,6,0.000000,1.000000,8.933357,376.751240
blackout_only,186.0,500.0,900.0,40,1,2,0,1,4,4,0.000000,1.000000,594.032810,367.636151
with_repeater,186.0,500.0,900.0,40,2,2,1,1,5,5,1.000000,1.000000,481.439682,387.142043
blackout_only,186.0,500.0,900.0,41,1,2,0,1,4,4,0.000000,1.000000,599.917936,369.167225
with_repeater,186.0,500.0,900.0,41,2,2,1,1,5,5,1.000000,1.000000,10.278390,390.316929
blackout_only,186.0,500.0,900.0,42,1,2,0,1,4,4,0.000000,1.000000,596.228663,367.556247
with_repeater,186.0,500.0,900.0,42,2,2,1,1,5,5,1.000000,1.000000,25.637739,391.017899
blackout_only,186.0,500.0,900.0,43,1,2,0,1,4,4,0.000000,1.000000,602.820107,368.429509
with_repeater,186.0,500.0,900.0,43,2,2,1,1,5,5,1.000000,1.000000,467.764485,385.178074
blackout_only,186.0,500.0,900.0,44,1,2,0,1,4,4,0.000000,1.000000,589.459428,367.218158
with_repeater,186.0,500.0,900.0,44,2,2,1,1,5,5,1.000000,1.000000,480.449794,388.326699
blackout_only,186.0,500.0,900.0,45,1,2,0,1,4,4,0.000000,1.000000,590.935826,367.806943
with_repeater,186.0,500.0,900.0,45,2,2,1,1,5,5,1.000000,1.000000,2.989518,386.461100
blackout_only,186.0,500.0,900.0,46,1,2,0,1,4,4,0.000000,1.000000,600.087268,369.194275
with_repeater,186.0,500.0,900.0,46,2,2,1,1,5,5,1.000000,1.000000,489.834000,387.522117
blackout_only,186.0,500.0,900.0,47,1,2,0,1,4,4,0.000000,1.000000,600.274880,369.631715
with_repeater,186.0,500.0,900.0,47,2,2,1,1,5,5,1.000000,1.000000,12.051611,389.867473
blackout_only,186.0,500.0,900.0,48,1,2,0,1,4,4,0.000000,1.000000,596.137334,367.366546
with_repeater,186.0,500.0,900.0,48,2,2,1,1,5,5,1.000000,1.000000,474.006687,387.370781
blackout_only,186.0,500.0,900.0,49,1,2,0,1,4,4,0.000000,1.000000,595.105320,367.638618
with_repeater,186.0,500.0,900.0,49,2,2,1,1,5,5,1.000000,1.000000,477.299279,386.637534
blackout_only,186.0,500.0,900.0,50,1,2,0,1,4,4,0.000000,1.000000,600.749941,368.880948
with_repeater,186.0,500.0,900.0,50,2,2,1,1,5,5,1.000000,1.000000,480.495107,386.757587
blackout_only,186.0,500.0,900.0,51,1,2,0,1,4,4,0.000000,1.000000,598.278663,367.529516
with_repeater,186.0,500.0,900.0,51,2,2,1,1,5,5,1.000000,1.000000,8.130362,389.500216
blackout_only,186.0,500.0,900.0,52,1,2,0,1,4,4,0.000000,1.000000,591.752257,367.110196
with_repeater,186.0,500.0,900.0,52,2,2,1,1,5,5,1.000000,1.000000,488.152923,388.523817
blackout_only,186.0,500.0,900.0,53,1,2,0,1,4,4,0.000000,1.000000,598.777155,369.684058
with_repeater,186.0,500.0,900.0,53,2,2,1,1,5,5,1.000000,1.000000,0.350527,389.159570
blackout_only,186.0,500.0,900.0,54,1,2,0,1,4,4,0.000000,1.000000,594.297066,368.609729
with_repeater,186.0,500.0,900.0,54,2,2,1,1,5,5,1.000000,1.000000,482.986224,387.860864
blackout_only,186.0,500.0,900.0,55,1,2,0,1,4,4,0.000000,1.000000,595.630059,369.353230
with_repeater,186.0,500.0,900.0,55,2,2,1,1,5,5,1.000000,1.000000,23.651252,390.567834
blackout_only,186.0,500.0,900.0,56,1,2,0,1,4,4,0.000000,1.000000,602.074080,369.872562
with_repeater,186.0,500.0,900.0,56,2,2,1,1,5,5,1.000000,1.000000,482.621598,387.512135
blackout_only,186.0,500.0,900.0,57,1,2,0,1,4,4,0.000000,1.000000,597.726551,369.933473
with_repeater,186.0,500.0,900.0,57,2,2,1,1,5,5,1.000000,1.000000,1.209534,388.447263
blackout_only,186.0,500.0,900.0,58,1,2,0,1,4,4,0.000000,1.000000,596.881465,369.250274
with_repeater,186.0,500.0,900.0,58,2,2,1,1,5,5,1.000000,1.000000,485.742197,386.532809
blackout_only,186.0,500.0,900.0,59,1,2,0,1,4,4,0.000000,1.000000,602.386602,368.304740
with_repeater,186.0,500.0,900.0,59,2,2,1,1,5,5,1.000000,1.000000,18.297223,389.682820
blackout_only,186.0,500.0,900.0,60,1,2,0,1,4,4,0.000000,1.000000,603.294662,370.125377
with_repeater,186.0,500.0,900.0,60,2,2,1,1,5,5,1.000000,1.000000,2.581257,389.866940
blackout_only,186.0,500.0,900.0,61,1,2,0,1,4,4,0.000000,1.000000,590.099990,366.333260
with_repeater,186.0,500.0,900.0,61,2,2,1,1,5,5,1.000000,1.000000,493.891756,388.865834
blackout_only,186.0,500.0,900.0,62,1,2,0,1,4,4,0.000000,1.000000,595.128534,368.798979
with_repeater,186.0,500.0,900.0,62,2,2,1,1,5,5,1.000000,1.000000,476.793274,385.716607
blackout_only,186.0,500.0,900.0,63,1,2,0,1,4,4,0.000000,1.000000,596.740702,367.980217
with_repeater,186.0,500.0,900.0,63,2,2,1,1,5,5,1.000000,1.000000,0.033226,387.432646
blackout_only,186.0,500.0,900.0,64,1,2,0,1,4,4,0.000000,1.000000,601.470229,368.690741
with_repeater,186.0,500.0,900.0,64,2,2,1,1,5,5,1.000000,1.000000,484.380916,387.092362
blackout_only,186.0,500.0,900.0,65,1,2,0,1,4,4,0.000000,1.000000,602.053625,369.892389
with_repeater,186.0,500.0,900.0,65,2,2,1,1,5,5,1.000000,1.000000,0.337588,387.295440
blackout_only,186.0,500.0,900.0,66,1,2,0,1,4,4,0.000000,1.000000,595.687828,369.661531
with_repeater,186.0,500.0,900.0,66,2,2,1,1,5,5,1.000000,1.000000,476.137343,385.893334
blackout_only,186.0,500.0,900.0,67,1,2,0,1,4,4,0.000000,1.000000,601.900190,371.359583
with_repeater,186.0,500.0,900.0,67,2,2,1,1,5,5,1.000000,1.000000,8.828444,388.380283
blackout_only,186.0,500.0,900.0,68,1,2,0,1,4,4,0.000000,1.000000,590.126994,367.472884
with_repeater,186.0,500.0,900.0,68,2,2,1,1,5,5,1.000000,1.000000,488.358676,387.050451
blackout_only,186.0,500.0,900.0,69,1,2,0,1,4,4,0.000000,1.000000,596.299762,366.927904
with_repeater,186.0,500.0,900.0,69,2,2,1,1,5,5,1.000000,1.000000,487.744703,387.741232
blackout_only,186.0,500.0,900.0,70,1,2,0,1,4,4,0.000000,1.000000,595.800202,368.347268
with_repeater,186.0,500.0,900.0,70,2,2,1,1,5,5,1.000000,1.000000,0.912923,388.705766
blackout_only,186.0,500.0,900.0,71,1,2,0,1,4,4,0.000000,1.000000,599.436524,369.055319
with_repeater,186.0,500.0,900.0,71,2,2,1,1,5,5,1.000000,1.000000,484.927168,386.139736
blackout_only,186.0,500.0,900.0,72,1,2,0,1,4,4,0.000000,1.000000,599.871851,367.372321
with_repeater,186.0,500.0,900.0,72,2,2,1,1,5,5,1.000000,1.000000,479.590752,387.624391
blackout_only,186.0,500.0,900.0,73,1,2,0,1,4,4,0.000000,1.000000,602.218679,372.235093
with_repeater,186.0,500.0,900.0,73,2,2,1,1,5,5,1.000000,1.000000,483.923501,387.027961
blackout_only,186.0,500.0,900.0,74,1,2,0,1,4,4,0.000000,1.000000,600.440105,370.196956
with_repeater,186.0,500.0,900.0,74,2,2,1,1,5,5,1.000000,1.000000,489.190940,387.578266
blackout_only,186.0,500.0,900.0,75,1,2,0,1,4,4,0.000000,1.000000,600.534901,370.691409
with_repeater,186.0,500.0,900.0,75,2,2,1,1,5,5,1.000000,1.000000,483.711978,387.541263
blackout_only,186.0,500.0,900.0,76,1,2,0,1,4,4,0.000000,1.000000,598.161071,370.134651
with_repeater,186.0,500.0,900.0,76,2,2,1,1,5,5,1.000000,1.000000,2.917314,389.721253
blackout_only,186.0,500.0,900.0,77,1,2,0,1,4,4,0.000000,1.000000,602.156252,369.728004
with_repeater,186.0,500.0,900.0,77,2,2,1,1,5,5,1.000000,1.000000,480.463437,387.800099
blackout_only,186.0,500.0,900.0,78,1,2,0,1,4,4,0.000000,1.000000,592.373919,367.667995
with_repeater,186.0,500.0,900.0,78,2,2,1,1,5,5,1.000000,1.000000,3.731783,390.134722
blackout_only,186.0,500.0,900.0,79,1,2,0,1,4,4,0.000000,1.000000,591.592110,367.140431
with_repeater,186.0,500.0,900.0,79,2,2,1,1,5,5,1.000000,1.000000,3.469917,388.495463
blackout_only,186.0,500.0,900.0,80,1,2,0,1,4,4,0.000000,1.000000,598.365445,370.035043
with_repeater,186.0,500.0,900.0,80,2,2,1,1,5,5,1.000000,1.000000,480.760938,387.366816
blackout_only,186.0,500.0,900.0,81,1,2,0,1,4,4,0.000000,1.000000,596.641266,367.980511
with_repeater,186.0,500.0,900.0,81,2,2,1,1,5,5,1.000000,1.000000,16.217801,389.549446
blackout_only,186.0,500.0,900.0,82,1,2,0,1,4,4,0.000000,1.000000,600.058164,369.898251
with_repeater,186.0,500.0,900.0,82,2,2,1,1,5,5,1.000000,1.000000,6.831464,388.120071
blackout_only,186.0,500.0,900.0,83,1,2,0,1,4,4,0.000000,1.000000,598.681837,370.122724
with_repeater,186.0,500.0,900.0,83,2,2,1,1,5,5,1.000000,1.000000,13.607237,389.019335
blackout_only,186.0,500.0,900.0,84,1,2,0,1,4,4,0.000000,1.000000,603.079923,369.101956
with_repeater,186.0,500.0,900.0,84,2,2,1,1,5,5,1.000000,1.000000,479.970299,386.562424
blackout_only,186.0,500.0,900.0,85,1,2,0,1,4,4,0.000000,1.000000,602.376610,369.410072
with_repeater,186.0,500.0,900.0,85,2,2,1,1,5,5,1.000000,1.000000,485.248068,387.835166
blackout_only,186.0,500.0,900.0,86,1,2,0,1,4,4,0.000000,1.000000,600.531494,369.200112
with_repeater,186.0,500.0,900.0,86,2,2,1,1,5,5,1.000000,1.000000,5.542564,389.458882
blackout_only,186.0,500.0,900.0,87,1,2,0,1,4,4,0.000000,1.000000,593.921612,368.065699
with_repeater,186.0,500.0,900.0,87,2,2,1,1,5,5,1.000000,1.000000,10.336198,391.590543
blackout_only,186.0,500.0,900.0,88,1,2,0,1,4,4,0.000000,1.000000,596.004112,368.960908
with_repeater,186.0,500.0,900.0,88,2,2,1,1,5,5,1.000000,1.000000,482.767220,386.910653
blackout_only,186.0,500.0,900.0,89,1,2,0,1,4,4,0.000000,1.000000,596.705237,368.146033
with_repeater,186.0,500.0,900.0,89,2,2,1,1,5,5,1.000000,1.000000,14.168328,389.319487
blackout_only,186.0,500.0,1800.0,40,1,2,0,3,2,2,0.000000,1.000000,934.184507,367.232533
with_repeater,186.0,500.0,1800.0,40,2,2,3,3,2,2,1.000000,1.000000,209.547783,409.416374
blackout_only,186.0,500.0,1800.0,41,1,2,0,3,2,2,0.000000,1.000000,937.488675,369.213327
with_repeater,186.0,500.0,1800.0,41,2,2,3,3,2,2,1.000000,1.000000,249.229801,415.633909
blackout_only,186.0,500.0,1800.0,42,1,2,0,3,2,2,0.000000,1.000000,938.448900,367.594895
with_repeater,186.0,500.0,1800.0,42,2,2,3,3,2,2,1.000000,1.000000,250.286938,414.629781
blackout_only,186.0,500.0,1800.0,43,1,2,0,3,2,2,0.000000,1.000000,941.788685,370.652109
with_repeater,186.0,500.0,1800.0,43,2,2,3,3,2,2,1.000000,1.000000,225.837301,410.777809
blackout_only,186.0,500.0,1800.0,44,1,2,0,3,2,2,0.000000,1.000000,934.950778,367.786339
with_repeater,186.0,500.0,1800.0,44,2,2,3,3,2,2,1.000000,1.000000,225.491166,412.408467
blackout_only,186.0,500.0,1800.0,45,1,2,0,3,2,2,0.000000,1.000000,935.762607,368.966977
with_repeater,186.0,500.0,1800.0,45,2,2,3,3,2,2,1.000000,1.000000,240.024511,413.795696
blackout_only,186.0,500.0,1800.0,46,1,2,0,3,2,2,0.000000,1.000000,938.704526,370.014423
with_repeater,186.0,500.0,1800.0,46,2,2,3,3,2,2,1.000000,1.000000,220.319461,410.459709
blackout_only,186.0,500.0,1800.0,47,1,2,0,3,2,2,0.000000,1.000000,934.216044,367.827624
with_repeater,186.0,500.0,1800.0,47,2,2,3,3,2,2,1.000000,1.000000,253.770275,416.646073
blackout_only,186.0,500.0,1800.0,48,1,2,0,3,2,2,0.000000,1.000000,935.884552,367.210505
with_repeater,186.0,500.0,1800.0,48,2,2,3,3,2,2,1.000000,1.000000,215.293838,410.427636
blackout_only,186.0,500.0,1800.0,49,1,2,0,3,2,2,0.000000,1.000000,938.489462,369.746542
with_repeater,186.0,500.0,1800.0,49,2,2,3,3,2,2,1.000000,1.000000,220.005107,410.189203
blackout_only,186.0,500.0,1800.0,50,1,2,0,3,2,2,0.000000,1.000000,935.386005,369.800446
with_repeater,186.0,500.0,1800.0,50,2,2,3,3,2,2,1.000000,1.000000,233.636102,411.511740
blackout_only,186.0,500.0,1800.0,51,1,2,0,3,2,2,0.000000,1.000000,939.594633,369.160352
with_repeater,186.0,500.0,1800.0,51,2,2,3,3,2,2,1.000000,1.000000,254.450618,416.079616
blackout_only,186.0,500.0,1800.0,52,1,2,0,3,2,2,0.000000,1.000000,936.067476,369.081605
with_repeater,186.0,500.0,1800.0,52,2,2,3,3,2,2,1.000000,1.000000,254.599984,415.150053
blackout_only,186.0,500.0,1800.0,53,1,2,0,3,2,2,0.000000,1.000000,940.481614,371.192077
with_repeater,186.0,500.0,1800.0,53,2,2,3,3,2,2,1.000000,1.000000,239.153595,413.565178
blackout_only,186.0,500.0,1800.0,54,1,2,0,3,2,2,0.000000,1.000000,941.606828,370.302398
with_repeater,186.0,500.0,1800.0,54,2,2,3,3,2,2,1.000000,1.000000,238.852537,415.084490
blackout_only,186.0,500.0,1800.0,55,1,2,0,3,2,2,0.000000,1.000000,935.820680,368.015961
with_repeater,186.0,500.0,1800.0,55,2,2,3,3,2,2,1.000000,1.000000,242.489096,413.934723
blackout_only,186.0,500.0,1800.0,56,1,2,0,3,2,2,0.000000,1.000000,943.162425,371.711984
with_repeater,186.0,500.0,1800.0,56,2,2,3,3,2,2,1.000000,1.000000,226.572058,412.907298
blackout_only,186.0,500.0,1800.0,57,1,2,0,3,2,2,0.000000,1.000000,937.454424,369.383919
with_repeater,186.0,500.0,1800.0,57,2,2,3,3,2,2,1.000000,1.000000,227.690783,412.809998
blackout_only,186.0,500.0,1800.0,58,1,2,0,3,2,2,0.000000,1.000000,936.084295,366.458562
with_repeater,186.0,500.0,1800.0,58,2,2,3,3,2,2,1.000000,1.000000,232.876523,412.724448
blackout_only,186.0,500.0,1800.0,59,1,2,0,3,2,2,0.000000,1.000000,936.482802,368.544345
with_repeater,186.0,500.0,1800.0,59,2,2,3,3,2,2,1.000000,1.000000,240.652514,414.143277
blackout_only,186.0,500.0,1800.0,60,1,2,0,3,2,2,0.000000,1.000000,944.157608,371.618249
with_repeater,186.0,500.0,1800.0,60,2,2,3,3,2,2,1.000000,1.000000,236.933690,412.329952
blackout_only,186.0,500.0,1800.0,61,1,2,0,3,2,2,0.000000,1.000000,938.464704,368.897530
with_repeater,186.0,500.0,1800.0,61,2,2,3,3,2,2,1.000000,1.000000,244.911998,414.041045
blackout_only,186.0,500.0,1800.0,62,1,2,0,3,2,2,0.000000,1.000000,933.210168,367.529777
with_repeater,186.0,500.0,1800.0,62,2,2,3,3,2,2,1.000000,1.000000,216.648245,409.648601
blackout_only,186.0,500.0,1800.0,63,1,2,0,3,2,2,0.000000,1.000000,936.641228,368.979898
with_repeater,186.0,500.0,1800.0,63,2,2,3,3,2,2,1.000000,1.000000,243.836154,414.102217
blackout_only,186.0,500.0,1800.0,64,1,2,0,3,2,2,0.000000,1.000000,933.653338,369.193071
with_repeater,186.0,500.0,1800.0,64,2,2,3,3,2,2,1.000000,1.000000,227.801417,411.668835
blackout_only,186.0,500.0,1800.0,65,1,2,0,3,2,2,0.000000,1.000000,941.874692,369.848814
with_repeater,186.0,500.0,1800.0,65,2,2,3,3,2,2,1.000000,1.000000,215.604705,409.676787
blackout_only,186.0,500.0,1800.0,66,1,2,0,3,2,2,0.000000,1.000000,937.456654,370.333569
with_repeater,186.0,500.0,1800.0,66,2,2,3,3,2,2,1.000000,1.000000,223.028718,410.934829
blackout_only,186.0,500.0,1800.0,67,1,2,0,3,2,2,0.000000,1.000000,935.079155,368.212452
with_repeater,186.0,500.0,1800.0,67,2,2,3,3,2,2,1.000000,1.000000,235.608017,412.581000
blackout_only,186.0,500.0,1800.0,68,1,2,0,3,2,2,0.000000,1.000000,930.289162,367.644330
with_repeater,186.0,500.0,1800.0,68,2,2,3,3,2,2,1.000000,1.000000,236.950868,412.484238
blackout_only,186.0,500.0,1800.0,69,1,2,0,3,2,2,0.000000,1.000000,935.675018,369.276805
with_repeater,186.0,500.0,1800.0,69,2,2,3,3,2,2,1.000000,1.000000,218.127575,411.066935
blackout_only,186.0,500.0,1800.0,70,1,2,0,3,2,2,0.000000,1.000000,933.728120,366.716896
with_repeater,186.0,500.0,1800.0,70,2,2,3,3,2,2,1.000000,1.000000,232.154546,412.313924
blackout_only,186.0,500.0,1800.0,71,1,2,0,3,2,2,0.000000,1.000000,942.175349,369.744148
with_repeater,186.0,500.0,1800.0,71,2,2,3,3,2,2,1.000000,1.000000,228.319498,411.919346
blackout_only,186.0,500.0,1800.0,72,1,2,0,3,2,2,0.000000,1.000000,936.479446,367.579808
with_repeater,186.0,500.0,1800.0,72,2,2,3,3,2,2,1.000000,1.000000,227.992411,413.235204
blackout_only,186.0,500.0,1800.0,73,1,2,0,3,2,2,0.000000,1.000000,938.817198,369.088640
with_repeater,186.0,500.0,1800.0,73,2,2,3,3,2,2,1.000000,1.000000,228.087939,411.142591
blackout_only,186.0,500.0,1800.0,74,1,2,0,3,2,2,0.000000,1.000000,938.496069,369.122875
with_repeater,186.0,500.0,1800.0,74,2,2,3,3,2,2,1.000000,1.000000,227.288265,412.195914
blackout_only,186.0,500.0,1800.0,75,1,2,0,3,2,2,0.000000,1.000000,941.214182,369.274655
with_repeater,186.0,500.0,1800.0,75,2,2,3,3,2,2,1.000000,1.000000,214.884517,410.772454
blackout_only,186.0,500.0,1800.0,76,1,2,0,3,2,2,0.000000,1.000000,941.504423,371.625549
with_repeater,186.0,500.0,1800.0,76,2,2,3,3,2,2,1.000000,1.000000,246.267203,416.125956
blackout_only,186.0,500.0,1800.0,77,1,2,0,3,2,2,0.000000,1.000000,934.387111,366.499491
with_repeater,186.0,500.0,1800.0,77,2,2,3,3,2,2,1.000000,1.000000,233.662606,412.967082
blackout_only,186.0,500.0,1800.0,78,1,2,0,3,2,2,0.000000,1.000000,931.308630,365.183434
with_repeater,186.0,500.0,1800.0,78,2,2,3,3,2,2,1.000000,1.000000,227.244462,411.275388
blackout_only,186.0,500.0,1800.0,79,1,2,0,3,2,2,0.000000,1.000000,937.741713,368.786927
with_repeater,186.0,500.0,1800.0,79,2,2,3,3,2,2,1.000000,1.000000,231.656498,412.726276
blackout_only,186.0,500.0,1800.0,80,1,2,0,3,2,2,0.000000,1.000000,938.137141,368.780962
with_repeater,186.0,500.0,1800.0,80,2,2,3,3,2,2,1.000000,1.000000,211.944047,409.795267
blackout_only,186.0,500.0,1800.0,81,1,2,0,3,2,2,0.000000,1.000000,934.738866,368.907286
with_repeater,186.0,500.0,1800.0,81,2,2,3,3,2,2,1.000000,1.000000,247.593718,414.417679
blackout_only,186.0,500.0,1800.0,82,1,2,0,3,2,2,0.000000,1.000000,934.259404,368.839603
with_repeater,186.0,500.0,1800.0,82,2,2,3,3,2,2,1.000000,1.000000,217.207928,409.699130
blackout_only,186.0,500.0,1800.0,83,1,2,0,3,2,2,0.000000,1.000000,942.213694,370.089455
with_repeater,186.0,500.0,1800.0,83,2,2,3,3,2,2,1.000000,1.000000,253.777112,415.835844
blackout_only,186.0,500.0,1800.0,84,1,2,0,3,2,2,0.000000,1.000000,943.743551,371.017453
with_repeater,186.0,500.0,1800.0,84,2,2,3,3,2,2,1.000000,1.000000,234.111559,412.929846
blackout_only,186.0,500.0,1800.0,85,1,2,0,3,2,2,0.000000,1.000000,937.637468,369.742636
with_repeater,186.0,500.0,1800.0,85,2,2,3,3,2,2,1.000000,1.000000,236.134421,413.206590
blackout_only,186.0,500.0,1800.0,86,1,2,0,3,2,2,0.000000,1.000000,941.668756,370.914067
with_repeater,186.0,500.0,1800.0,86,2,2,3,3,2,2,1.000000,1.000000,239.761687,413.051598
blackout_only,186.0,500.0,1800.0,87,1,2,0,3,2,2,0.000000,1.000000,936.789672,369.160201
