arm,seed,k,incumbent_max_rounds,jitter_scale,flip_applied,flip_time,cap_before,cap_after,healthy_committed,decided_by,healthy_ttfc,healthy_rounds,incumbent_p1_quorums,incumbent_committed,decided_value,nacks_seen_by_healthy
p4_late_phase1_fail,52,5,4,1.0,True,5.5,"(1,1)","(0,1)",True,healthy,13.176959653146742,5,0,False,healthy-1,25
p4_late_phase1_fail,53,5,4,1.0,True,5.5,"(1,1)","(0,1)",True,healthy,13.200450642554134,5,0,False,healthy-1,25
p4_late_phase1_fail,54,5,4,1.0,True,5.5,"(1,1)","(0,1)",True,healthy,13.194756990759231,5,0,False,healthy-1,25
p4_late_phase1_fail,55,5,4,1.0,True,5.5,"(1,1)","(0,1)",True,healthy,13.18625393615854,5,0,False,healthy-1,25
p4_late_phase1_fail,56,5,4,1.0,True,5.5,"(1,1)","(0,1)",True,healthy,13.182102423949114,5,0,False,healthy-1,25
p4_late_phase1_fail,57,5,4,1.0,True,5.5,"(1,1)","(0,1)",True,healthy,13.176264476763862,5,0,False,healthy-1,25
p4_late_phase1_fail,58,5,4,1.0,True,5.5,"(1,1)","(0,1)",True,healthy,13.188367669644297,5,0,False,healthy-1,25
p4_late_phase1_fail,59,5,4,1.0,True,5.5,"(1,1)","(0,1)",True,healthy,13.18554331062813,5,0,False,healthy-1,25
p4_late_phase1_fail,60,5,4,1.0,True,5.5,"(1,1)","(0,1)",True,healthy,13.195155478413671,5,0,False,healthy-1,25
p4_late_phase1_fail,61,5,4,1.0,True,5.5,"(1,1)","(0,1)",True,healthy,13.17496030455392,5,0,False,healthy-1,25
p4_late_phase1_fail,62,5,4,1.0,True,5.5,"(1,1)","(0,1)",True,healthy,13.185838470314113,5,0,False,healthy-1,25
p4_late_phase1_fail,63,5,4,1.0,True,5.5,"(1,1)","(0,1)",True,healthy,13.193204471377044,5,0,False,healthy-1,25
p4_late_phase1_fail,64,5,4,1.0,True,5.5,"(1,1)","(0,1)",True,healthy,13.188062313917499,5,0,False,healthy-1,25
p4_late_phase1_fail,65,5,4,1.0,True,5.5,"(1,1)","(0,1)",True,healthy,13.19581489416419,5,0,False,healthy-1,25
p4_late_phase1_fail,66,5,4,1.0,True,5.5,"(1,1)","(0,1)",True,healthy,13.185912698366995,5,0,False,healthy-1,25
p4_late_phase1_fail,67,5,4,1.0,True,5.5,"(1,1)","(0,1)",True,healthy,13.180992297762124,5,0,False,healthy-1,25
p4_late_phase1_fail,68,5,4,1.0,True,5.5,"(1,1)","(0,1)",True,healthy,13.17927395177843,5,0,False,healthy-1,25
p4_late_phase1_fail,69,5,4,1.0,True,5.5,"(1,1)","(0,1)",True,healthy,13.17628108440924,5,0,False,healthy-1,25
p4_late_phase1_fail,70,5,4,1.0,True,5.5,"(1,1)","(0,1)",True,healthy,13.17075671831557,5,0,False,healthy-1,25
p4_late_phase1_fail,71,5,4,1.0,True,5.5,"(1,1)","(0,1)",True,healthy,13.202105791872722,5,0,False,healthy-1,25
p4_late_phase1_fail,72,5,4,1.0,True,5.5,"(1,1)","(0,1)",True,healthy,13.178917518437554,5,0,False,healthy-1,25
p4_late_phase1_fail,73,5,4,1.0,True,5.5,"(1,1)","(0,1)",True,healthy,13.202821419866655,5,0,False,healthy-1,25
p4_late_phase1_fail,74,5,4,1.0,True,5.5,"(1,1)","(0,1)",True,healthy,13.173531829788288,5,0,False,healthy-1,25
p4_late_phase1_fail,75,5,4,1.0,True,5.5,"(1,1)","(0,1)",True,healthy,13.186226300027926,5,0,False,healthy-1,25
p4_late_phase1_fail,76,5,4,1.0,True,5.5,"(1,1)","(0,1)",True,healthy,13.189823551730193,5,0,False,healthy-1,25
p4_late_phase1_fail,77,5,4,1.0,True,5.5,"(1,1)","(0,1)",True,healthy,13.176094103067665,5,0,False,healthy-1,25
p4_late_phase1_fail,78,5,4,1.0,True,5.5,"(1,1)","(0,1)",True,healthy,13.187037955207568,5,0,False,healthy-1,25
p4_late_phase1_fail,79,5,4,1.0,True,5.5,"(1,1)","(0,1)",True,healthy,13.187416937498647,5,0,False,healthy-1,25
p4_late_phase1_fail,80,5,4,1.0,True,5.5,"(1,1)","(0,1)",True,healthy,13.180085434838407,5,0,False,healthy-1,25
p4_late_phase1_fail,81,5,4,1.0,True,5.5,"(1,1)","(0,1)",True,healthy,13.20096872080926,5,0,False,healthy-1,25
p4_late_phase1_fail,82,5,4,1.0,True,5.5,"(1,1)","(0,1)",True,healthy,13.201787024071471,5,0,False,healthy-1,25
p4_late_phase1_fail,83,5,4,1.0,True,5.5,"(1,1)","(0,1)",True,healthy,13.174504173077871,5,0,False,healthy-1,25
p4_late_phase1_fail,84,5,4,1.0,True,5.5,"(1,1)","(0,1)",True,healthy,13.178022236961244,5,0,False,healthy-1,25
p4_late_phase1_fail,85,5,4,1.0,True,5.5,"(1,1)","(0,1)",True,healthy,13.185390804351638,5,0,False,healthy-1,25
p4_late_phase1_fail,86,5,4,1.0,True,5.5,"(1,1)","(0,1)",True,healthy,13.205589629163562,5,0,False,healthy-1,25
p4_late_phase1_fail,87,5,4,1.0,True,5.5,"(1,1)","(0,1)",True,healthy,13.186691527741367,5,0,False,healthy-1,25
p4_late_phase1_fail,88,5,4,1.0,True,5.5,"(1,1)","(0,1)",True,healthy,13.184786774752787,5,0,False,healthy-1,25
p4_late_phase1_fail,89,5,4,1.0,True,5.5,"(1,1)","(0,1)",True,healthy,13.177768147967644,5,0,False,healthy-1,25
p4_late_phase1_fail,40,5,8,1.0,True,5.5,"(1,1)","(0,1)",False,,,8,0,False,,49
p4_late_phase1_fail,41,5,8,1.0,True,5.5,"(1,1)","(0,1)",False,,,8,0,False,,49
p4_late_phase1_fail,42,5,8,1.0,True,5.5,"(1,1)","(0,1)",False,,,8,0,False,,49
p4_late_phase1_fail,43,5,8,1.0,True,5.5,"(1,1)","(0,1)",False,,,8,0,False,,49
p4_late_phase1_fail,44,5,8,1.0,True,5.5,"(1,1)","(0,1)",False,,,8,0,False,,49
p4_late_phase1_fail,45,5,8,1.0,True,5.5,"(1,1)","(0,1)",False,,,8,0,False,,49
p4_late_phase1_fail,46,5,8,1.0,True,5.5,"(1,1)","(0,1)",False,,,8,0,False,,49
p4_late_phase1_fail,47,5,8,1.0,True,5.5,"(1,1)","(0,1)",False,,,8,0,False,,49
p4_late_phase1_fail,48,5,8,1.0,True,5.5,"(1,1)","(0,1)",False,,,8,0,False,,49
p4_late_phase1_fail,49,5,8,1.0,True,5.5,"(1,1)","(0,1)",False,,,8,0,False,,49
p4_late_phase1_fail,50,5,8,1.0,True,5.5,"(1,1)","(0,1)",False,,,8,0,False,,49
p4_late_phase1_fail,51,5,8,1.0,True,5.5,"(1,1)","(0,1)",False,,,8,0,False,,49
p4_late_phase1_fail,52,5,8,1.0,True,5.5,"(1,1)","(0,1)",False,,,8,0,False,,49
p4_late_phase1_fail,53,5,8,1.0,True,5.5,"(1,1)","(0,1)",False,,,8,0,False,,49
p4_late_phase1_fail,54,5,8,1.0,True,5.5,"(1,1)","(0,1)",False,,,8,0,False,,49
p4_late_phase1_fail,55,5,8,1.0,True,5.5,"(1,1)","(0,1)",False,,,8,0,False,,49
p4_late_phase1_fail,56,5,8,1.0,True,5.5,"(1,1)","(0,1)",False,,,8,0,False,,49
p4_late_phase1_fail,57,5,8,1.0,True,5.5,"(1,1)","(0,1)",False,,,8,0,False,,49
p4_late_phase1_fail,58,5,8,1.0,True,5.5,"(1,1)","(0,1)",False,,,8,0,False,,49
p4_late_phase1_fail,59,5,8,1.0,True,5.5,"(1,1)","(0,1)",False,,,8,0,False,,49
p4_late_phase1_fail,60,5,8,1.0,True,5.5,"(1,1)","(0,1)",False,,,8,0,False,,49
p4_late_phase1_fail,61,5,8,1.0,True,5.5,"(1,1)","(0,1)",False,,,8,0,False,,49
p4_late_phase1_fail,62,5,8,1.0,True,5.5,"(1,1)","(0,1)",False,,,8,0,False,,49
p4_late_phase1_fail,63,5,8,1.0,True,5.5,"(1,1)","(0,1)",False,,,8,0,False,,49
p4_late_phase1_fail,64,5,8,1.0,True,5.5,"(1,1)","(0,1)",False,,,8,0,False,,49
p4_late_phase1_fail,65,5,8,1.0,True,5.5,"(1,1)","(0,1)",False,,,8,0,False,,49
p4_late_phase1_fail,66,5,8,1.0,True,5.5,"(1,1)","(0,1)",False,,,8,0,False,,49
p4_late_phase1_fail,67,5,8,1.0,True,5.5,"(1,1)","(0,1)",False,,,8,0,False,,49
p4_late_phase1_fail,68,5,8,1.0,True,5.5,"(1,1)","(0,1)",False,,,8,0,False,,49
p4_late_phase1_fail,69,5,8,1.0,True,5.5,"(1,1)","(0,1)",False,,,8,0,False,,49
p4_late_phase1_fail,70,5,8,1.0,True,5.5,"(1,1)","(0,1)",False,,,8,0,False,,49
p4_late_phase1_fail,71,5,8,1.0,True,5.5,"(1,1)","(0,1)",False,,,8,0,False,,49
p4_late_phase1_fail,72,5,8,1.0,True,5.5,"(1,1)","(0,1)",False,,,8,0,False,,49
p4_late_phase1_fail,73,5,8,1.0,True,5.5,"(1,1)","(0,1)",False,,,8,0,False,,49
p4_late_phase1_fail,74,5,8,1.0,True,5.5,"(1,1)","(0,1)",False,,,8,0,False,,49
p4_late_phase1_fail,75,5,8,1.0,True,5.5,"(1,1)","(0,1)",False,,,8,0,False,,49
p4_late_phase1_fail,76,5,8,1.0,True,5.5,"(1,1)","(0,1)",False,,,8,0,False,,49
p4_late_phase1_fail,77,5,8,1.0,True,5.5,"(1,1)","(0,1)",False,,,8,0,False,,49
p4_late_phase1_fail,78,5,8,1.0,True,5.5,"(1,1)","(0,1)",False,,,8,0,False,,49
p4_late_phase1_fail,79,5,8,1.0,True,5.5,"(1,1)","(0,1)",False,,,8,0,False,,49
p4_late_phase1_fail,80,5,8,1.0,True,5.5,"(1,1)","(0,1)",False,,,8,0,False,,49
p4_late_phase1_fail,81,5,8,1.0,True,5.5,"(1,1)","(0,1)",False,,,8,0,False,,49
p4_late_phase1_fail,82,5,8,1.0,True,5.5,"(1,1)","(0,1)",False,,,8,0,False,,49
p4_late_phase1_fail,83,5,8,1.0,True,5.5,"(1,1)","(0,1)",False,,,8,0,False,,49
p4_late_phase1_fail,84,5,8,1.0,True,5.5,"(1,1)","(0,1)",False,,,8,0,False,,49
p4_late_phase1_fail,85,5,8,1.0,True,5.5,"(1,1)","(0,1)",False,,,8,0,False,,49
p4_late_phase1_fail,86,5,8,1.0,True,5.5,"(1,1)","(0,1)",False,,,8,0,False,,49
p4_late_phase1_fail,87,5,8,1.0,True,5.5,"(1,1)","(0,1)",False,,,8,0,False,,49
p4_late_phase1_fail,88,5,8,1.0,True,5.5,"(1,1)","(0,1)",False,,,8,0,False,,49
p4_late_phase1_fail,89,5,8,1.0,True,5.5,"(1,1)","(0,1)",False,,,8,0,False,,49
