scenario,mars_base_latency_s,blackout_start_s,blackout_duration_s,sim_end_s,reconcile_interval_s,global_timeout_s,global_max_rounds,seed,earth_success,earth_total,mars_success,mars_total,global_pre_success,global_pre_total,global_during_success,global_during_total,global_post_success,global_post_total,phase_timeout_s,pre_window_s,post_window_s,temporally_scaled,first_success_after_blackout_s,avg_global_latency_s,earth_local_avg_latency_s,earth_local_p95_latency_s,mars_local_avg_latency_s,mars_local_p95_latency_s,global_phase1_responses_earth,global_phase1_responses_leo,global_phase1_responses_moon,global_phase1_responses_mars,global_phase2_responses_earth,global_phase2_responses_leo,global_phase2_responses_moon,global_phase2_responses_mars,network_src_sent_earth,network_src_sent_leo,network_src_sent_moon,network_src_sent_mars,network_src_avg_oneway_s_earth,network_src_avg_oneway_s_leo,network_src_avg_oneway_s_moon,network_src_avg_oneway_s_mars
with_repeater,186.0,600.0,1800.0,4000.0,120.0,500.0,1,82,1924,1924,2143,2143,2,2,3,3,3,3,500.000000,930.000000,1600.000000,1,396.639162,408.684751,0.250870,0.263665,0.021068,0.022681,45,9,9,24,40,8,8,21,38735,17,17,25764,0.311257,0.019383,1.280444,0.365678
blackout_only,186.0,600.0,1800.0,4000.0,120.0,500.0,1,83,1924,1924,2143,2143,2,2,0,3,3,3,500.000000,930.000000,1600.000000,1,481.291489,370.172045,0.251080,0.263301,0.021099,0.022652,45,9,9,15,25,5,5,9,38690,14,14,25743,0.185308,0.019334,1.281268,0.177878
with_repeater,186.0,600.0,1800.0,4000.0,120.0,500.0,1,83,1924,1924,2143,2143,2,2,3,3,3,3,500.000000,930.000000,1600.000000,1,397.092002,407.681967,0.250797,0.263143,0.021087,0.022640,45,9,9,24,40,8,8,21,38735,17,17,25764,0.310191,0.019129,1.278937,0.366708
blackout_only,186.0,600.0,1800.0,4000.0,120.0,500.0,1,84,1924,1924,2143,2143,2,2,0,3,3,3,500.000000,930.000000,1600.000000,1,473.662586,368.393569,0.250966,0.264019,0.021045,0.022636,45,9,9,15,25,5,5,9,38690,14,14,25743,0.185273,0.020044,1.280352,0.176847
with_repeater,186.0,600.0,1800.0,4000.0,120.0,500.0,1,84,1924,1924,2143,2143,2,2,3,3,3,3,500.000000,930.000000,1600.000000,1,404.095443,409.329721,0.250677,0.263499,0.021092,0.022621,45,9,9,24,40,8,8,21,38735,17,17,25764,0.311630,0.020968,1.277812,0.365517
blackout_only,186.0,600.0,1800.0,4000.0,120.0,500.0,1,85,1924,1924,2143,2143,2,2,0,3,3,3,500.000000,930.000000,1600.000000,1,472.628738,367.733826,0.250866,0.263733,0.021103,0.022674,45,9,9,15,25,5,5,9,38690,14,14,25743,0.185071,0.018566,1.279126,0.177084
with_repeater,186.0,600.0,1800.0,4000.0,120.0,500.0,1,85,1924,1924,2143,2143,2,2,3,3,3,3,500.000000,930.000000,1600.000000,1,393.066314,407.767060,0.250715,0.263617,0.021080,0.022672,45,9,9,24,40,8,8,21,38735,17,17,25764,0.310430,0.019121,1.278894,0.366425
blackout_only,186.0,600.0,1800.0,4000.0,120.0,500.0,1,86,1924,1924,2143,2143,2,2,0,3,3,3,500.000000,930.000000,1600.000000,1,478.768167,368.868323,0.251289,0.263798,0.021036,0.022594,45,9,9,15,25,5,5,9,38690,14,14,25743,0.185089,0.019991,1.279691,0.178550
with_repeater,186.0,600.0,1800.0,4000.0,120.0,500.0,1,86,1924,1924,2143,2143,2,2,3,3,3,3,500.000000,930.000000,1600.000000,1,393.860802,407.669373,0.251152,0.263269,0.021068,0.022665,45,9,9,24,40,8,8,21,38735,17,17,25764,0.310805,0.019769,1.279127,0.368996
blackout_only,186.0,600.0,1800.0,4000.0,120.0,500.0,1,87,1924,1924,2143,2143,2,2,0,3,3,3,500.000000,930.000000,1600.000000,1,478.532372,368.131398,0.250959,0.263566,0.021033,0.022614,45,9,9,15,25,5,5,9,38690,14,14,25743,0.185116,0.019706,1.281902,0.177477
with_repeater,186.0,600.0,1800.0,4000.0,120.0,500.0,1,87,1924,1924,2143,2143,2,2,3,3,3,3,500.000000,930.000000,1600.000000,1,376.416841,405.780719,0.250750,0.263387,0.021021,0.022562,45,9,9,24,40,8,8,21,38735,17,17,25764,0.310838,0.019778,1.280606,0.365205
blackout_only,186.0,600.0,1800.0,4000.0,120.0,500.0,1,88,1924,1924,2143,2143,2,2,0,3,3,3,500.000000,930.000000,1600.000000,1,474.818458,367.520369,0.250949,0.263701,0.021069,0.022677,45,9,9,15,25,5,5,9,38690,14,14,25743,0.184730,0.019526,1.280597,0.176984
with_repeater,186.0,600.0,1800.0,4000.0,120.0,500.0,1,88,1924,1924,2143,2143,2,2,3,3,3,3,500.000000,930.000000,1600.000000,1,392.290350,407.245853,0.250902,0.264076,0.021063,0.022686,45,9,9,24,40,8,8,21,38735,17,17,25764,0.310747,0.019734,1.281847,0.368268
blackout_only,186.0,600.0,1800.0,4000.0,120.0,500.0,1,89,1924,1924,2143,2143,2,2,0,3,3,3,500.000000,930.000000,1600.000000,1,480.514837,369.004670,0.250964,0.263570,0.021064,0.022569,45,9,9,15,25,5,5,9,38690,14,14,25743,0.185549,0.019183,1.279250,0.177207
with_repeater,186.0,600.0,1800.0,4000.0,120.0,500.0,1,89,1924,1924,2143,2143,2,2,3,3,3,3,500.000000,930.000000,1600.000000,1,392.972767,407.145410,0.251222,0.263856,0.021097,0.022656,45,9,9,24,40,8,8,21,38735,17,17,25764,0.311400,0.019512,1.278951,0.365469
blackout_only,750.0,600.0,300.0,4000.0,120.0,500.0,1,40,3530,3530,3932,3932,2,2,0,0,1,1,1875.000000,3750.000000,3895.000000,1,2679.024994,1498.004998,0.250876,0.263415,0.021055,0.022661,25,5,5,9,15,3,3,3,70720,8,8,47208,0.309773,0.022404,1.278158,0.194459
with_repeater,750.0,600.0,300.0,4000.0,120.0,500.0,1,40,3530,3530,3932,3932,2,2,0,0,2,2,1875.000000,3750.000000,3895.000000,1,162.427540,1393.229198,0.250946,0.263857,0.021069,0.022674,30,6,6,15,25,5,5,12,70765,11,11,47211,0.341485,0.020690,1.277741,0.368176
blackout_only,750.0,600.0,300.0,4000.0,120.0,500.0,1,41,3530,3530,3932,3932,2,2,0,0,1,1,1875.000000,3750.000000,3895.000000,1,2674.265111,1496.418370,0.251084,0.263851,0.021055,0.022650,25,5,5,9,15,3,3,3,70720,8,8,47208,0.309781,0.021070,1.280447,0.194113
with_repeater,750.0,600.0,300.0,4000.0,120.0,500.0,1,41,3530,3530,3932,3932,2,2,0,0,2,2,1875.000000,3750.000000,3895.000000,1,160.309216,1393.122523,0.251227,0.264177,0.021065,0.022617,30,6,6,15,25,5,5,12,70765,11,11,47211,0.341241,0.019693,1.279443,0.366982
blackout_only,750.0,600.0,300.0,4000.0,120.0,500.0,1,42,3530,3530,3932,3932,2,2,0,0,1,1,1875.000000,3750.000000,3895.000000,1,2669.764118,1494.918039,0.250969,0.263981,0.021076,0.022659,25,5,5,9,15,3,3,3,70720,8,8,47208,0.309590,0.019974,1.279005,0.194245
with_repeater,750.0,600.0,300.0,4000.0,120.0,500.0,1,42,3530,3530,3932,3932,2,2,0,0,2,2,1875.000000,3750.000000,3895.000000,1,177.426323,1396.784076,0.251032,0.263975,0.021093,0.022650,30,6,6,15,25,5,5,12,70765,11,11,47211,0.341399,0.019835,1.278945,0.367936
blackout_only,750.0,600.0,300.0,4000.0,120.0,500.0,1,43,3530,3530,3932,3932,2,2,0,0,1,1,1875.000000,3750.000000,3895.000000,1,2673.784738,1496.258246,0.251072,0.263703,0.021060,0.022707,25,5,5,9,15,3,3,3,70720,8,8,47208,0.309807,0.021652,1.281117,0.194473
with_repeater,750.0,600.0,300.0,4000.0,120.0,500.0,1,43,3530,3530,3932,3932,2,2,0,0,2,2,1875.000000,3750.000000,3895.000000,1,174.391390,1395.837121,0.251116,0.263847,0.021061,0.022699,30,6,6,15,25,5,5,12,70765,11,11,47211,0.341464,0.022137,1.282256,0.368173
blackout_only,750.0,600.0,300.0,4000.0,120.0,500.0,1,44,3530,3530,3932,3932,2,2,0,0,1,1,1875.000000,3750.000000,3895.000000,1,2673.769806,1496.253269,0.251221,0.263900,0.021084,0.022646,25,5,5,9,15,3,3,3,70720,8,8,47208,0.309641,0.019838,1.284034,0.194431
with_repeater,750.0,600.0,300.0,4000.0,120.0,500.0,1,44,3530,3530,3932,3932,2,2,0,0,2,2,1875.000000,3750.000000,3895.000000,1,166.246781,1393.383004,0.251250,0.263948,0.021082,0.022682,30,6,6,15,25,5,5,12,70765,11,11,47211,0.341332,0.020058,1.280774,0.367438
blackout_only,750.0,600.0,300.0,4000.0,120.0,500.0,1,45,3530,3530,3932,3932,2,2,0,0,1,1,1875.000000,3750.000000,3895.000000,1,2669.482453,1494.824151,0.250907,0.263451,0.021076,0.022620,25,5,5,9,15,3,3,3,70720,8,8,47208,0.309386,0.020790,1.280605,0.194310
with_repeater,750.0,600.0,300.0,4000.0,120.0,500.0,1,45,3530,3530,3932,3932,2,2,0,0,2,2,1875.000000,3750.000000,3895.000000,1,160.110283,1393.524972,0.250968,0.263655,0.021061,0.022608,30,6,6,15,25,5,5,12,70765,11,11,47211,0.341094,0.019205,1.278890,0.368075
blackout_only,750.0,600.0,300.0,4000.0,120.0,500.0,1,46,3530,3530,3932,3932,2,2,0,0,1,1,1875.000000,3750.000000,3895.000000,1,2684.963630,1499.984543,0.250805,0.263622,0.021059,0.022652,25,5,5,9,15,3,3,3,70720,8,8,47208,0.309693,0.022003,1.280029,0.194610
with_repeater,750.0,600.0,300.0,4000.0,120.0,500.0,1,46,3530,3530,3932,3932,2,2,0,0,2,2,1875.000000,3750.000000,3895.000000,1,171.729318,1395.860046,0.250698,0.263620,0.021068,0.022647,30,6,6,15,25,5,5,12,70771,11,11,47211,0.341396,0.021400,1.279882,0.368838
blackout_only,750.0,600.0,300.0,4000.0,120.0,500.0,1,47,3530,3530,3932,3932,2,2,0,0,1,1,1875.000000,3750.000000,3895.000000,1,2674.031310,1496.340437,0.251212,0.263921,0.021065,0.022697,25,5,5,9,15,3,3,3,70720,8,8,47208,0.309875,0.021271,1.278146,0.194658
with_repeater,750.0,600.0,300.0,4000.0,120.0,500.0,1,47,3530,3530,3932,3932,2,2,0,0,2,2,1875.000000,3750.000000,3895.000000,1,173.523292,1395.695923,0.251082,0.264101,0.021054,0.022682,30,6,6,15,25,5,5,12,70765,11,11,47211,0.341640,0.020257,1.280391,0.368092
blackout_only,750.0,600.0,300.0,4000.0,120.0,500.0,1,48,3530,3530,3932,3932,2,2,0,0,1,1,1875.000000,3750.000000,3895.000000,1,2683.061269,1499.350423,0.251024,0.264002,0.021075,0.022648,25,5,5,9,15,3,3,3,70720,8,8,47208,0.309501,0.018572,1.284182,0.195003
with_repeater,750.0,600.0,300.0,4000.0,120.0,500.0,1,48,3530,3530,3932,3932,2,2,0,0,2,2,1875.000000,3750.000000,3895.000000,1,172.504052,1395.697956,0.251195,0.263834,0.021065,0.022656,30,6,6,15,25,5,5,12,70765,11,11,47211,0.341266,0.020097,1.282826,0.367990
blackout_only,750.0,600.0,300.0,4000.0,120.0,500.0,1,49,3530,3530,3932,3932,2,2,0,0,1,1,1875.000000,3750.000000,3895.000000,1,2670.357796,1495.115932,0.250890,0.263348,0.021073,0.022735,25,5,5,9,15,3,3,3,70720,8,8,47208,0.309593,0.020927,1.281936,0.194301
with_repeater,750.0,600.0,300.0,4000.0,120.0,500.0,1,49,3530,3530,3932,3932,2,2,0,0,2,2,1875.000000,3750.000000,3895.000000,1,167.050236,1392.021646,0.250990,0.263654,0.021069,0.022694,30,6,6,15,25,5,5,12,70765,11,11,47211,0.341016,0.019904,1.280266,0.367885
blackout_only,750.0,600.0,300.0,4000.0,120.0,500.0,1,50,3530,3530,3932,3932,2,2,0,0,1,1,1875.000000,3750.000000,3895.000000,1,2682.028542,1499.006181,0.250969,0.263280,0.021056,0.022624,25,5,5,9,15,3,3,3,70720,8,8,47208,0.309924,0.021117,1.277360,0.194494
with_repeater,750.0,600.0,300.0,4000.0,120.0,500.0,1,50,3530,3530,3932,3932,2,2,0,0,2,2,1875.000000,3750.000000,3895.000000,1,179.301676,1395.706149,0.251029,0.263048,0.021056,0.022603,30,6,6,15,25,5,5,12,70765,11,11,47211,0.341809,0.022260,1.276812,0.368357
blackout_only,750.0,600.0,300.0,4000.0,120.0,500.0,1,51,3530,3530,3932,3932,2,2,0,0,1,1,1875.000000,3750.000000,3895.000000,1,2685.110467,1500.033489,0.250988,0.263845,0.021060,0.022622,25,5,5,9,15,3,3,3,70720,8,8,47208,0.310081,0.019978,1.283753,0.194330
with_repeater,750.0,600.0,300.0,4000.0,120.0,500.0,1,51,3530,3530,3932,3932,2,2,0,0,2,2,1875.000000,3750.000000,3895.000000,1,171.540745,1394.516922,0.251056,0.263681,0.021054,0.022660,30,6,6,15,25,5,5,12,70765,11,11,47211,0.341792,0.020411,1.280820,0.367789
blackout_only,750.0,600.0,300.0,4000.0,120.0,500.0,1,52,3530,3530,3932,3932,2,2,0,0,1,1,1875.000000,3750.000000,3895.000000,1,2664.248740,1493.079580,0.251006,0.263746,0.021069,0.022661,25,5,5,9,15,3,3,3,70720,8,8,47208,0.309581,0.018738,1.277405,0.194243
with_repeater,750.0,600.0,300.0,4000.0,120.0,500.0,1,52,3530,3530,3932,3932,2,2,0,0,2,2,1875.000000,3750.000000,3895.000000,1,159.783055,1393.419943,0.250956,0.263496,0.021061,0.022635,30,6,6,15,25,5,5,12,70765,11,11,47211,0.341515,0.018397,1.279656,0.368031
blackout_only,750.0,600.0,300.0,4000.0,120.0,500.0,1,53,3530,3530,3932,3932,2,2,0,0,1,1,1875.000000,3750.000000,3895.000000,1,2668.226130,1494.405377,0.251061,0.263602,0.021079,0.022638,25,5,5,9,15,3,3,3,70720,8,8,47208,0.309677,0.018515,1.275050,0.194341
with_repeater,750.0,600.0,300.0,4000.0,120.0,500.0,1,53,3530,3530,3932,3932,2,2,0,0,2,2,1875.000000,3750.000000,3895.000000,1,171.479995,1396.550753,0.250788,0.263496,0.021095,0.022733,30,6,6,15,25,5,5,12,70765,11,11,47211,0.341438,0.020033,1.277315,0.368680
blackout_only,750.0,600.0,300.0,4000.0,120.0,500.0,1,54,3530,3530,3932,3932,2,2,0,0,1,1,1875.000000,3750.000000,3895.000000,1,2675.438670,1496.809557,0.250925,0.263383,0.021037,0.022623,25,5,5,9,15,3,3,3,70720,8,8,47208,0.309859,0.022388,1.279716,0.194172
with_repeater,750.0,600.0,300.0,4000.0,120.0,500.0,1,54,3530,3530,3932,3932,2,2,0,0,2,2,1875.000000,3750.000000,3895.000000,1,158.822345,1392.074139,0.250784,0.263302,0.021052,0.022605,30,6,6,15,25,5,5,12,70765,11,11,47211,0.341653,0.020734,1.279785,0.367536
blackout_only,750.0,600.0,300.0,4000.0,120.0,500.0,1,55,3530,3530,3932,3932,2,2,0,0,1,1,1875.000000,3750.000000,3895.000000,1,2671.775088,1495.588363,0.250822,0.263246,0.021057,0.022647,25,5,5,9,15,3,3,3,70720,8,8,47208,0.309649,0.020530,1.280108,0.194365
with_repeater,750.0,600.0,300.0,4000.0,120.0,500.0,1,55,3530,3530,3932,3932,2,2,0,0,2,2,1875.000000,3750.000000,3895.000000,1,167.605071,1394.426984,0.250820,0.263418,0.021045,0.022608,30,6,6,15,25,5,5,12,70765,11,11,47211,0.341576,0.018859,1.280663,0.367163
blackout_only,750.0,600.0,300.0,4000.0,120.0,500.0,1,56,3530,3530,3932,3932,2,2,0,0,1,1,1875.000000,3750.000000,3895.000000,1,2673.732242,1496.240747,0.251076,0.263608,0.021074,0.022714,25,5,5,9,15,3,3,3,70720,8,8,47208,0.309656,0.021368,1.282988,0.194284
with_repeater,750.0,600.0,300.0,4000.0,120.0,500.0,1,56,3530,3530,3932,3932,2,2,0,0,2,2,1875.000000,3750.000000,3895.000000,1,161.110393,1393.177535,0.250925,0.263847,0.021084,0.022720,30,6,6,15,25,5,5,12,70765,11,11,47211,0.341556,0.021093,1.281773,0.367458
blackout_only,750.0,600.0,300.0,4000.0,120.0,500.0,1,57,3530,3530,3932,3932,2,2,0,0,1,1,1875.000000,3750.000000,3895.000000,1,2671.230358,1495.406786,0.250939,0.263330,0.021066,0.022656,25,5,5,9,15,3,3,3,70720,8,8,47208,0.310205,0.020822,1.279645,0.194119
with_repeater,750.0,600.0,300.0,4000.0,120.0,500.0,1,57,3530,3530,3932,3932,2,2,0,0,2,2,1875.000000,3750.000000,3895.000000,1,165.992225,1392.895613,0.250926,0.263250,0.021060,0.022631,30,6,6,15,25,5,5,12,70765,11,11,47211,0.341581,0.018976,1.278892,0.367010
blackout_only,750.0,600.0,300.0,4000.0,120.0,500.0,1,58,3530,3530,3932,3932,2,2,0,0,1,1,1875.000000,3750.000000,3895.000000,1,2674.304203,1496.431401,0.251161,0.263456,0.021079,0.022718,25,5,5,9,15,3,3,3,70720,8,8,47208,0.309736,0.018821,1.281597,0.194114
with_repeater,750.0,600.0,300.0,4000.0,120.0,500.0,1,58,3530,3530,3932,3932,2,2,0,0,2,2,1875.000000,3750.000000,3895.000000,1,168.084672,1394.477805,0.251156,0.263810,0.021074,0.022682,30,6,6,15,25,5,5,12,70765,11,11,47211,0.341664,0.020093,1.280924,0.367320
blackout_only,750.0,600.0,300.0,4000.0,120.0,500.0,1,59,3530,3530,3932,3932,2,2,0,0,1,1,1875.000000,3750.000000,3895.000000,1,2686.770195,1500.586732,0.250799,0.263635,0.021073,0.022686,25,5,5,9,15,3,3,3,70720,8,8,47208,0.310232,0.019640,1.279996,0.194374
with_repeater,750.0,600.0,300.0,4000.0,120.0,500.0,1,59,3530,3530,3932,3932,2,2,0,0,2,2,1875.000000,3750.000000,3895.000000,1,174.140047,1395.652788,0.250922,0.263514,0.021072,0.022699,30,6,6,15,25,5,5,12,70765,11,11,47211,0.341901,0.019788,1.281981,0.367858
blackout_only,750.0,600.0,300.0,4000.0,120.0,500.0,1,60,3530,3530,3932,3932,2,2,0,0,1,1,1875.000000,3750.000000,3895.000000,1,2671.119638,1495.369879,0.251059,0.263760,0.021069,0.022630,25,5,5,9,15,3,3,3,70720,8,8,47208,0.309808,0.017988,1.278253,0.194165
with_repeater,750.0,600.0,300.0,4000.0,120.0,500.0,1,60,3530,3530,3932,3932,2,2,0,0,2,2,1875.000000,3750.000000,3895.000000,1,161.044391,1393.925273,0.251124,0.263820,0.021085,0.022614,30,6,6,15,25,5,5,12,70765,11,11,47211,0.341496,0.018386,1.281366,0.367259
blackout_only,750.0,600.0,300.0,4000.0,120.0,500.0,1,61,3530,3530,3932,3932,2,2,0,0,1,1,1875.000000,3750.000000,3895.000000,1,2674.511287,1496.500429,0.251018,0.264401,0.021078,0.022668,25,5,5,9,15,3,3,3,70720,8,8,47208,0.309958,0.018643,1.279059,0.194325
with_repeater,750.0,600.0,300.0,4000.0,120.0,500.0,1,61,3530,3530,3932,3932,2,2,0,0,2,2,1875.000000,3750.000000,3895.000000,1,170.859279,1394.661646,0.250942,0.263944,0.021069,0.022664,30,6,6,15,25,5,5,12,70765,11,11,47211,0.341497,0.020111,1.279962,0.367521
blackout_only,750.0,600.0,300.0,4000.0,120.0,500.0,1,62,3530,3530,3932,3932,2,2,0,0,1,1,1875.000000,3750.000000,3895.000000,1,2676.397423,1497.129141,0.251026,0.263434,0.021069,0.022676,25,5,5,9,15,3,3,3,70720,8,8,47208,0.309813,0.019579,1.277707,0.194232
with_repeater,750.0,600.0,300.0,4000.0,120.0,500.0,1,62,3530,3530,3932,3932,2,2,0,0,2,2,1875.000000,3750.000000,3895.000000,1,166.334025,1393.636226,0.250908,0.263434,0.021065,0.022680,30,6,6,15,25,5,5,12,70765,11,11,47211,0.341468,0.018459,1.280370,0.367557
blackout_only,750.0,600.0,300.0,4000.0,120.0,500.0,1,63,3530,3530,3932,3932,2,2,0,0,1,1,1875.000000,3750.000000,3895.000000,1,2680.943512,1498.644504,0.251229,0.263976,0.021044,0.022630,25,5,5,9,15,3,3,3,70720,8,8,47208,0.310099,0.018476,1.278317,0.194456
with_repeater,750.0,600.0,300.0,4000.0,120.0,500.0,1,63,3530,3530,3932,3932,2,2,0,0,2,2,1875.000000,3750.000000,3895.000000,1,180.731013,1396.325306,0.251036,0.263996,0.021052,0.022625,30,6,6,15,25,5,5,12,70765,11,11,47211,0.341786,0.019684,1.277283,0.368064
blackout_only,750.0,600.0,300.0,4000.0,120.0,500.0,1,64,3530,3530,3932,3932,2,2,0,0,1,1,1875.000000,3750.000000,3895.000000,1,2674.141543,1496.377181,0.250971,0.263501,0.021099,0.022670,25,5,5,9,15,3,3,3,70720,8,8,47208,0.309569,0.019144,1.280168,0.194349
with_repeater,750.0,600.0,300.0,4000.0,120.0,500.0,1,64,3530,3530,3932,3932,2,2,0,0,2,2,1875.000000,3750.000000,3895.000000,1,165.707076,1395.055501,0.251155,0.263774,0.021091,0.022656,30,6,6,15,25,5,5,12,70765,11,11,47211,0.341515,0.018719,1.279098,0.368595
blackout_only,750.0,600.0,300.0,4000.0,120.0,500.0,1,65,3530,3530,3932,3932,2,2,0,0,1,1,1875.000000,3750.000000,3895.000000,1,2677.429132,1497.473044,0.251118,0.263953,0.021067,0.022646,25,5,5,9,15,3,3,3,70720,8,8,47208,0.309693,0.020416,1.280674,0.194526
with_repeater,750.0,600.0,300.0,4000.0,120.0,500.0,1,65,3530,3530,3932,3932,2,2,0,0,2,2,1875.000000,3750.000000,3895.000000,1,156.076823,1392.580951,0.251000,0.263791,0.021050,0.022623,30,6,6,15,25,5,5,12,70765,11,11,47211,0.341447,0.020288,1.276935,0.367927
blackout_only,750.0,600.0,300.0,4000.0,120.0,500.0,1,66,3530,3530,3932,3932,2,2,0,0,1,1,1875.000000,3750.000000,3895.000000,1,2673.163370,1496.051123,0.251036,0.264094,0.021091,0.022678,25,5,5,9,15,3,3,3,70720,8,8,47208,0.309627,0.019209,1.283175,0.194278
with_repeater,750.0,600.0,300.0,4000.0,120.0,500.0,1,66,3530,3530,3932,3932,2,2,0,0,2,2,1875.000000,3750.000000,3895.000000,1,164.130811,1393.369386,0.251028,0.264565,0.021073,0.022699,30,6,6,15,25,5,5,12,70765,11,11,47211,0.341094,0.020533,1.282545,0.367605
blackout_only,750.0,600.0,300.0,4000.0,120.0,500.0,1,67,3530,3530,3932,3932,2,2,0,0,1,1,1875.000000,3750.000000,3895.000000,1,2669.898509,1494.962836,0.250869,0.263591,0.021057,0.022676,25,5,5,9,15,3,3,3,70720,8,8,47208,0.309736,0.020216,1.281536,0.194538
with_repeater,750.0,600.0,300.0,4000.0,120.0,500.0,1,67,3530,3530,3932,3932,2,2,0,0,2,2,1875.000000,3750.000000,3895.000000,1,163.726324,1392.089193,0.251079,0.263917,0.021073,0.022663,30,6,6,15,25,5,5,12,70765,11,11,47211,0.341373,0.020256,1.281167,0.368173
blackout_only,750.0,600.0,300.0,4000.0,120.0,500.0,1,68,3530,3530,3932,3932,2,2,0,0,1,1,1875.000000,3750.000000,3895.000000,1,2673.836702,1496.275567,0.251099,0.263451,0.021088,0.022677,25,5,5,9,15,3,3,3,70720,8,8,47208,0.309709,0.020918,1.280850,0.194263
with_repeater,750.0,600.0,300.0,4000.0,120.0,500.0,1,68,3530,3530,3932,3932,2,2,0,0,2,2,1875.000000,3750.000000,3895.000000,1,164.485652,1393.955379,0.251026,0.263583,0.021074,0.022681,30,6,6,15,25,5,5,12,70765,11,11,47211,0.341216,0.021380,1.280946,0.368089
blackout_only,750.0,600.0,300.0,4000.0,120.0,500.0,1,69,3530,3530,3932,3932,2,2,0,0,1,1,1875.000000,3750.000000,3895.000000,1,2679.984569,1498.324856,0.250990,0.263697,0.021057,0.022685,25,5,5,9,15,3,3,3,70720,8,8,47208,0.309503,0.020856,1.279813,0.194406
with_repeater,750.0,600.0,300.0,4000.0,120.0,500.0,1,69,3530,3530,3932,3932,2,2,0,0,2,2,1875.000000,3750.000000,3895.000000,1,175.840643,1396.033346,0.250997,0.263490,0.021053,0.022649,30,6,6,15,25,5,5,12,70765,11,11,47211,0.341446,0.020655,1.280673,0.368239
blackout_only,750.0,600.0,300.0,4000.0,120.0,500.0,1,70,3530,3530,3932,3932,2,2,0,0,1,1,1875.000000,3750.000000,3895.000000,1,2671.436223,1495.475408,0.251129,0.263901,0.021041,0.022610,25,5,5,9,15,3,3,3,70720,8,8,47208,0.310170,0.020303,1.278656,0.194198
with_repeater,750.0,600.0,300.0,4000.0,120.0,500.0,1,70,3530,3530,3932,3932,2,2,0,0,2,2,1875.000000,3750.000000,3895.000000,1,168.512768,1393.060714,0.251252,0.263901,0.021066,0.022670,30,6,6,15,25,5,5,12,70765,11,11,47211,0.341409,0.018896,1.279146,0.367580
blackout_only,750.0,600.0,300.0,4000.0,120.0,500.0,1,71,3530,3530,3932,3932,2,2,0,0,1,1,1875.000000,3750.000000,3895.000000,1,2671.413243,1495.467748,0.250957,0.264077,0.021078,0.022638,25,5,5,9,15,3,3,3,70720,8,8,47208,0.309928,0.019887,1.283357,0.194642
with_repeater,750.0,600.0,300.0,4000.0,120.0,500.0,1,71,3530,3530,3932,3932,2,2,0,0,2,2,1875.000000,3750.000000,3895.000000,1,166.532228,1392.462660,0.250815,0.263436,0.021091,0.022671,30,6,6,15,25,5,5,12,70765,11,11,47211,0.341436,0.019568,1.280881,0.367716
blackout_only,750.0,600.0,300.0,4000.0,120.0,500.0,1,72,3530,3530,3932,3932,2,2,0,0,1,1,1875.000000,3750.000000,3895.000000,1,2682.074356,1499.021452,0.251111,0.263451,0.021069,0.022626,25,5,5,9,15,3,3,3,70720,8,8,47208,0.310196,0.017555,1.282785,0.194723
with_repeater,750.0,600.0,300.0,4000.0,120.0,500.0,1,72,3530,3530,3932,3932,2,2,0,0,2,2,1875.000000,3750.000000,3895.000000,1,180.621218,1397.574921,0.251186,0.263791,0.021065,0.022663,30,6,6,15,25,5,5,12,70765,11,11,47211,0.341690,0.018362,1.282784,0.368796
blackout_only,750.0,600.0,300.0,4000.0,120.0,500.0,1,73,3530,3530,3932,3932,2,2,0,0,1,1,1875.000000,3750.000000,3895.000000,1,2687.710947,1500.900316,0.250956,0.263646,0.021064,0.022625,25,5,5,9,15,3,3,3,70720,8,8,47208,0.309706,0.022070,1.281196,0.194262
with_repeater,750.0,600.0,300.0,4000.0,120.0,500.0,1,73,3530,3530,3932,3932,2,2,0,0,2,2,1875.000000,3750.000000,3895.000000,1,169.130871,1394.782658,0.251089,0.263621,0.021058,0.022597,30,6,6,15,25,5,5,12,70765,11,11,47211,0.341455,0.020817,1.281058,0.368153
blackout_only,750.0,600.0,300.0,4000.0,120.0,500.0,1,74,3530,3530,3932,3932,2,2,0,0,1,1,1875.000000,3750.000000,3895.000000,1,2679.458631,1498.149544,0.251096,0.263565,0.021062,0.022646,25,5,5,9,15,3,3,3,70720,8,8,47208,0.310018,0.021520,1.281754,0.194337
with_repeater,750.0,600.0,300.0,4000.0,120.0,500.0,1,74,3530,3530,3932,3932,2,2,0,0,2,2,1875.000000,3750.000000,3895.000000,1,165.383278,1393.372710,0.251037,0.263806,0.021054,0.022624,30,6,6,15,25,5,5,12,70765,11,11,47211,0.341499,0.021576,1.281720,0.367443
blackout_only,750.0,600.0,300.0,4000.0,120.0,500.0,1,75,3530,3530,3932,3932,2,2,0,0,1,1,1875.000000,3750.000000,3895.000000,1,2676.543505,1497.177835,0.251077,0.263587,0.021073,0.022660,25,5,5,9,15,3,3,3,70720,8,8,47208,0.309971,0.019634,1.278127,0.194263
