scenario,mars_base_latency_s,blackout_start_s,blackout_duration_s,sim_end_s,reconcile_interval_s,global_timeout_s,global_max_rounds,seed,earth_success,earth_total,mars_success,mars_total,global_pre_success,global_pre_total,global_during_success,global_during_total,global_post_success,global_post_total,phase_timeout_s,pre_window_s,post_window_s,temporally_scaled,first_success_after_blackout_s,avg_global_latency_s,earth_local_avg_latency_s,earth_local_p95_latency_s,mars_local_avg_latency_s,mars_local_p95_latency_s,global_phase1_responses_earth,global_phase1_responses_leo,global_phase1_responses_moon,global_phase1_responses_mars,global_phase2_responses_earth,global_phase2_responses_leo,global_phase2_responses_moon,global_phase2_responses_mars,network_src_sent_earth,network_src_sent_leo,network_src_sent_moon,network_src_sent_mars,network_src_avg_oneway_s_earth,network_src_avg_oneway_s_leo,network_src_avg_oneway_s_moon,network_src_avg_oneway_s_mars
blackout_only,186.0,600.0,300.0,4000.0,120.0,500.0,1,84,1924,1924,2143,2143,8,8,3,3,25,25,500.000000,930.000000,3100.000000,1,94.246567,0.359084,0.251044,0.263933,0.021090,0.022609,180,36,36,45,180,36,36,87,39560,72,72,25908,0.960977,0.020414,1.279458,1.253419
with_repeater,186.0,600.0,300.0,4000.0,120.0,500.0,1,84,1924,1924,2143,2143,8,8,3,3,25,25,500.000000,930.000000,3100.000000,1,94.300436,0.358062,0.251330,0.264133,0.021077,0.022659,180,36,36,53,180,36,36,99,39560,72,72,25926,1.069640,0.019782,1.279643,1.452012
blackout_only,186.0,600.0,300.0,4000.0,120.0,500.0,1,85,1924,1924,2143,2143,8,8,3,3,25,25,500.000000,930.000000,3100.000000,1,94.422696,0.363883,0.251003,0.263684,0.021049,0.022612,180,36,36,41,180,36,36,87,39560,72,72,25908,0.958091,0.020469,1.280902,1.252580
with_repeater,186.0,600.0,300.0,4000.0,120.0,500.0,1,85,1924,1924,2143,2143,8,8,3,3,25,25,500.000000,930.000000,3100.000000,1,94.386797,0.364148,0.250948,0.263423,0.021072,0.022666,180,36,36,44,180,36,36,99,39560,72,72,25926,1.067458,0.020305,1.281194,1.446829
blackout_only,186.0,600.0,300.0,4000.0,120.0,500.0,1,86,1924,1924,2143,2143,8,8,3,3,25,25,500.000000,930.000000,3100.000000,1,94.360310,0.362202,0.250966,0.264006,0.021078,0.022571,180,36,36,40,180,36,36,87,39560,72,72,25908,0.959949,0.020121,1.280880,1.252388
with_repeater,186.0,600.0,300.0,4000.0,120.0,500.0,1,86,1924,1924,2143,2143,8,8,3,3,25,25,500.000000,930.000000,3100.000000,1,94.367012,0.361594,0.251358,0.264315,0.021059,0.022606,180,36,36,48,180,36,36,99,39560,72,72,25926,1.066720,0.020275,1.281036,1.450251
blackout_only,186.0,600.0,300.0,4000.0,120.0,500.0,1,87,1924,1924,2143,2143,8,8,3,3,25,25,500.000000,930.000000,3100.000000,1,94.333148,0.360599,0.250925,0.264421,0.021037,0.022623,180,36,36,48,180,36,36,87,39560,72,72,25908,0.962124,0.020591,1.279827,1.254618
with_repeater,186.0,600.0,300.0,4000.0,120.0,500.0,1,87,1924,1924,2143,2143,8,8,3,3,25,25,500.000000,930.000000,3100.000000,1,94.311960,0.360772,0.250960,0.264031,0.021054,0.022624,180,36,36,44,180,36,36,99,39560,72,72,25926,1.071225,0.020511,1.279948,1.453117
blackout_only,186.0,600.0,300.0,4000.0,120.0,500.0,1,88,1924,1924,2143,2143,8,8,3,3,25,25,500.000000,930.000000,3100.000000,1,94.299486,0.358316,0.251061,0.263926,0.021121,0.022718,180,36,36,47,180,36,36,87,39560,72,72,25908,0.960420,0.019334,1.280602,1.256054
with_repeater,186.0,600.0,300.0,4000.0,120.0,500.0,1,88,1924,1924,2143,2143,8,8,3,3,25,25,500.000000,930.000000,3100.000000,1,94.254638,0.359383,0.251307,0.263626,0.021071,0.022635,180,36,36,36,180,36,36,99,39560,72,72,25926,1.070611,0.019984,1.280953,1.453501
blackout_only,186.0,600.0,300.0,4000.0,120.0,500.0,1,89,1924,1924,2143,2143,8,8,3,3,25,25,500.000000,930.000000,3100.000000,1,94.369758,0.362053,0.251092,0.263621,0.021088,0.022665,180,36,36,46,180,36,36,87,39560,72,72,25908,0.959438,0.019718,1.279593,1.251468
with_repeater,186.0,600.0,300.0,4000.0,120.0,500.0,1,89,1924,1924,2143,2143,8,8,3,3,25,25,500.000000,930.000000,3100.000000,1,94.365523,0.361493,0.251030,0.263362,0.021096,0.022614,180,36,36,59,180,36,36,99,39560,72,72,25926,1.068281,0.020709,1.280672,1.447956
blackout_only,186.0,600.0,900.0,4000.0,120.0,500.0,1,40,1924,1924,2143,2143,8,8,8,8,20,20,500.000000,930.000000,2500.000000,1,96.104477,0.358056,0.250982,0.263900,0.021069,0.022720,180,36,36,35,180,36,36,72,39560,72,72,25878,0.820291,0.020346,1.279465,1.039688
with_repeater,186.0,600.0,900.0,4000.0,120.0,500.0,1,40,1924,1924,2143,2143,8,8,8,8,20,20,500.000000,930.000000,2500.000000,1,96.096472,0.358666,0.250799,0.263085,0.021096,0.022755,180,36,36,54,180,36,36,99,39560,72,72,25926,1.113272,0.020149,1.279862,1.510354
blackout_only,186.0,600.0,900.0,4000.0,120.0,500.0,1,41,1924,1924,2143,2143,8,8,8,8,20,20,500.000000,930.000000,2500.000000,1,96.140834,0.362998,0.251007,0.263861,0.021047,0.022586,180,36,36,37,180,36,36,72,39560,72,72,25878,0.819283,0.019434,1.279228,1.038894
with_repeater,186.0,600.0,900.0,4000.0,120.0,500.0,1,41,1924,1924,2143,2143,8,8,8,8,20,20,500.000000,930.000000,2500.000000,1,96.210980,0.365066,0.250975,0.263780,0.021078,0.022692,180,36,36,55,180,36,36,99,39560,72,72,25926,1.109910,0.020323,1.279503,1.512460
blackout_only,186.0,600.0,900.0,4000.0,120.0,500.0,1,42,1924,1924,2143,2143,8,8,8,8,20,20,500.000000,930.000000,2500.000000,1,96.098683,0.360280,0.250925,0.263758,0.021058,0.022646,180,36,36,35,180,36,36,72,39560,72,72,25878,0.819216,0.020884,1.280921,1.042097
with_repeater,186.0,600.0,900.0,4000.0,120.0,500.0,1,42,1924,1924,2143,2143,8,8,8,8,20,20,500.000000,930.000000,2500.000000,1,96.156664,0.361297,0.250704,0.263408,0.021063,0.022710,180,36,36,49,180,36,36,99,39560,72,72,25926,1.109018,0.020325,1.279766,1.515228
blackout_only,186.0,600.0,900.0,4000.0,120.0,500.0,1,43,1924,1924,2143,2143,8,8,8,8,20,20,500.000000,930.000000,2500.000000,1,96.130285,0.359711,0.251073,0.263372,0.021064,0.022615,180,36,36,44,180,36,36,72,39560,72,72,25878,0.819897,0.019966,1.280680,1.039539
with_repeater,186.0,600.0,900.0,4000.0,120.0,500.0,1,43,1924,1924,2143,2143,8,8,8,8,20,20,500.000000,930.000000,2500.000000,1,96.121530,0.359405,0.250950,0.263080,0.021081,0.022682,180,36,36,48,180,36,36,99,39560,72,72,25926,1.110636,0.020154,1.280390,1.514832
blackout_only,186.0,600.0,900.0,4000.0,120.0,500.0,1,44,1924,1924,2143,2143,8,8,8,8,20,20,500.000000,930.000000,2500.000000,1,96.164025,0.362463,0.251042,0.263848,0.021088,0.022756,180,36,36,36,180,36,36,72,39560,72,72,25878,0.819617,0.020518,1.280256,1.039285
with_repeater,186.0,600.0,900.0,4000.0,120.0,500.0,1,44,1924,1924,2143,2143,8,8,8,8,20,20,500.000000,930.000000,2500.000000,1,96.111274,0.363444,0.250871,0.263858,0.021096,0.022649,180,36,36,60,180,36,36,99,39560,72,72,25926,1.108242,0.019889,1.280301,1.507907
blackout_only,186.0,600.0,900.0,4000.0,120.0,500.0,1,45,1924,1924,2143,2143,8,8,8,8,20,20,500.000000,930.000000,2500.000000,1,96.182646,0.363960,0.250908,0.263925,0.021035,0.022610,180,36,36,34,180,36,36,72,39560,72,72,25878,0.820956,0.020030,1.280229,1.038793
with_repeater,186.0,600.0,900.0,4000.0,120.0,500.0,1,45,1924,1924,2143,2143,8,8,8,8,20,20,500.000000,930.000000,2500.000000,1,96.098268,0.361230,0.251201,0.264251,0.021052,0.022663,180,36,36,45,180,36,36,99,39560,72,72,25926,1.109084,0.019292,1.280092,1.512569
blackout_only,186.0,600.0,900.0,4000.0,120.0,500.0,1,46,1924,1924,2143,2143,8,8,8,8,20,20,500.000000,930.000000,2500.000000,1,96.113763,0.360638,0.250841,0.263333,0.021075,0.022705,180,36,36,35,180,36,36,72,39560,72,72,25878,0.819505,0.019600,1.281535,1.040274
with_repeater,186.0,600.0,900.0,4000.0,120.0,500.0,1,46,1924,1924,2143,2143,8,8,8,8,20,20,500.000000,930.000000,2500.000000,1,96.168522,0.362247,0.250736,0.263404,0.021057,0.022649,180,36,36,50,180,36,36,99,39560,72,72,25926,1.110985,0.019545,1.279217,1.512822
blackout_only,186.0,600.0,900.0,4000.0,120.0,500.0,1,47,1924,1924,2143,2143,8,8,8,8,20,20,500.000000,930.000000,2500.000000,1,96.230631,0.363865,0.250846,0.263604,0.021075,0.022647,180,36,36,46,180,36,36,72,39560,72,72,25878,0.819281,0.020683,1.280557,1.039748
with_repeater,186.0,600.0,900.0,4000.0,120.0,500.0,1,47,1924,1924,2143,2143,8,8,8,8,20,20,500.000000,930.000000,2500.000000,1,96.197901,0.362437,0.251041,0.263792,0.021076,0.022651,180,36,36,48,180,36,36,99,39560,72,72,25926,1.110510,0.019898,1.280862,1.509072
blackout_only,186.0,600.0,900.0,4000.0,120.0,500.0,1,48,1924,1924,2143,2143,8,8,8,8,20,20,500.000000,930.000000,2500.000000,1,96.090141,0.360272,0.250726,0.263914,0.021101,0.022612,180,36,36,35,180,36,36,72,39560,72,72,25878,0.819493,0.019944,1.280136,1.041479
with_repeater,186.0,600.0,900.0,4000.0,120.0,500.0,1,48,1924,1924,2143,2143,8,8,8,8,20,20,500.000000,930.000000,2500.000000,1,96.112848,0.362981,0.251059,0.263988,0.021076,0.022705,180,36,36,53,180,36,36,99,39560,72,72,25926,1.109211,0.019661,1.279717,1.512912
blackout_only,186.0,600.0,900.0,4000.0,120.0,500.0,1,49,1924,1924,2143,2143,8,8,8,8,20,20,500.000000,930.000000,2500.000000,1,96.130177,0.360638,0.250973,0.263526,0.021055,0.022659,180,36,36,38,180,36,36,72,39560,72,72,25878,0.818378,0.020241,1.280275,1.040205
with_repeater,186.0,600.0,900.0,4000.0,120.0,500.0,1,49,1924,1924,2143,2143,8,8,8,8,20,20,500.000000,930.000000,2500.000000,1,96.107666,0.359737,0.250762,0.263516,0.021093,0.022634,180,36,36,48,180,36,36,99,39560,72,72,25926,1.108130,0.020494,1.279365,1.512996
blackout_only,186.0,600.0,900.0,4000.0,120.0,500.0,1,50,1924,1924,2143,2143,8,8,8,8,20,20,500.000000,930.000000,2500.000000,1,96.207249,0.362285,0.251110,0.263402,0.021040,0.022679,180,36,36,27,180,36,36,72,39560,72,72,25878,0.819940,0.020049,1.279174,1.040193
with_repeater,186.0,600.0,900.0,4000.0,120.0,500.0,1,50,1924,1924,2143,2143,8,8,8,8,20,20,500.000000,930.000000,2500.000000,1,96.145914,0.361422,0.251144,0.263343,0.021059,0.022647,180,36,36,44,180,36,36,99,39560,72,72,25926,1.108571,0.019793,1.280907,1.512846
blackout_only,186.0,600.0,900.0,4000.0,120.0,500.0,1,51,1924,1924,2143,2143,8,8,8,8,20,20,500.000000,930.000000,2500.000000,1,96.053923,0.359752,0.251001,0.263615,0.021083,0.022759,180,36,36,37,180,36,36,72,39560,72,72,25878,0.820653,0.020551,1.280314,1.040603
with_repeater,186.0,600.0,900.0,4000.0,120.0,500.0,1,51,1924,1924,2143,2143,8,8,8,8,20,20,500.000000,930.000000,2500.000000,1,96.127946,0.360572,0.251225,0.264820,0.021102,0.022761,180,36,36,54,180,36,36,99,39560,72,72,25926,1.111287,0.020219,1.278524,1.513810
blackout_only,186.0,600.0,900.0,4000.0,120.0,500.0,1,52,1924,1924,2143,2143,8,8,8,8,20,20,500.000000,930.000000,2500.000000,1,96.174345,0.363385,0.250847,0.263578,0.021034,0.022661,180,36,36,39,180,36,36,72,39560,72,72,25878,0.818461,0.020294,1.280779,1.038203
with_repeater,186.0,600.0,900.0,4000.0,120.0,500.0,1,52,1924,1924,2143,2143,8,8,8,8,20,20,500.000000,930.000000,2500.000000,1,96.123898,0.359314,0.250954,0.264091,0.021016,0.022661,180,36,36,53,180,36,36,99,39560,72,72,25926,1.111552,0.020469,1.280032,1.512505
blackout_only,186.0,600.0,900.0,4000.0,120.0,500.0,1,53,1924,1924,2143,2143,8,8,8,8,20,20,500.000000,930.000000,2500.000000,1,96.152899,0.363478,0.250924,0.263630,0.021087,0.022704,180,36,36,37,180,36,36,72,39560,72,72,25878,0.820239,0.019424,1.279914,1.037207
with_repeater,186.0,600.0,900.0,4000.0,120.0,500.0,1,53,1924,1924,2143,2143,8,8,8,8,20,20,500.000000,930.000000,2500.000000,1,96.047818,0.358249,0.250825,0.263874,0.021089,0.022703,180,36,36,54,180,36,36,99,39560,72,72,25926,1.109301,0.019935,1.280115,1.512290
blackout_only,186.0,600.0,900.0,4000.0,120.0,500.0,1,54,1924,1924,2143,2143,8,8,8,8,20,20,500.000000,930.000000,2500.000000,1,96.152892,0.360431,0.251005,0.263755,0.021054,0.022676,180,36,36,36,180,36,36,72,39560,72,72,25878,0.820903,0.020202,1.280376,1.038961
with_repeater,186.0,600.0,900.0,4000.0,120.0,500.0,1,54,1924,1924,2143,2143,8,8,8,8,20,20,500.000000,930.000000,2500.000000,1,96.106953,0.359252,0.251025,0.264178,0.021067,0.022643,180,36,36,56,180,36,36,99,39560,72,72,25926,1.108804,0.020413,1.279896,1.511581
blackout_only,186.0,600.0,900.0,4000.0,120.0,500.0,1,55,1924,1924,2143,2143,8,8,8,8,20,20,500.000000,930.000000,2500.000000,1,96.060990,0.360112,0.250584,0.262926,0.021039,0.022590,180,36,36,39,180,36,36,72,39560,72,72,25878,0.819330,0.020274,1.279247,1.040456
with_repeater,186.0,600.0,900.0,4000.0,120.0,500.0,1,55,1924,1924,2143,2143,8,8,8,8,20,20,500.000000,930.000000,2500.000000,1,96.147839,0.358428,0.250906,0.263357,0.021022,0.022642,180,36,36,53,180,36,36,99,39560,72,72,25926,1.113176,0.019872,1.280410,1.515059
blackout_only,186.0,600.0,900.0,4000.0,120.0,500.0,1,56,1924,1924,2143,2143,8,8,8,8,20,20,500.000000,930.000000,2500.000000,1,96.214895,0.366037,0.250925,0.264300,0.021108,0.022700,180,36,36,39,180,36,36,72,39560,72,72,25878,0.820352,0.019972,1.279555,1.038260
with_repeater,186.0,600.0,900.0,4000.0,120.0,500.0,1,56,1924,1924,2143,2143,8,8,8,8,20,20,500.000000,930.000000,2500.000000,1,96.124618,0.360559,0.251191,0.264105,0.021054,0.022700,180,36,36,47,180,36,36,99,39560,72,72,25926,1.109000,0.019340,1.278690,1.514783
blackout_only,186.0,600.0,900.0,4000.0,120.0,500.0,1,57,1924,1924,2143,2143,8,8,8,8,20,20,500.000000,930.000000,2500.000000,1,96.078967,0.358336,0.251295,0.264331,0.021047,0.022555,180,36,36,35,180,36,36,72,39560,72,72,25878,0.819232,0.019877,1.280931,1.039659
with_repeater,186.0,600.0,900.0,4000.0,120.0,500.0,1,57,1924,1924,2143,2143,8,8,8,8,20,20,500.000000,930.000000,2500.000000,1,96.134650,0.361519,0.251147,0.264016,0.021045,0.022620,180,36,36,47,180,36,36,99,39560,72,72,25926,1.110312,0.019826,1.279520,1.510427
blackout_only,186.0,600.0,900.0,4000.0,120.0,500.0,1,58,1924,1924,2143,2143,8,8,8,8,20,20,500.000000,930.000000,2500.000000,1,96.129575,0.359680,0.251321,0.263783,0.021072,0.022649,180,36,36,41,180,36,36,72,39560,72,72,25878,0.819793,0.019970,1.279620,1.040128
with_repeater,186.0,600.0,900.0,4000.0,120.0,500.0,1,58,1924,1924,2143,2143,8,8,8,8,20,20,500.000000,930.000000,2500.000000,1,96.140390,0.360357,0.251055,0.263493,0.021080,0.022695,180,36,36,47,180,36,36,99,39560,72,72,25926,1.111113,0.019639,1.279117,1.511867
blackout_only,186.0,600.0,900.0,4000.0,120.0,500.0,1,59,1924,1924,2143,2143,8,8,8,8,20,20,500.000000,930.000000,2500.000000,1,96.163945,0.359399,0.251156,0.263583,0.021089,0.022713,180,36,36,34,180,36,36,72,39560,72,72,25878,0.820243,0.020344,1.280686,1.042698
with_repeater,186.0,600.0,900.0,4000.0,120.0,500.0,1,59,1924,1924,2143,2143,8,8,8,8,20,20,500.000000,930.000000,2500.000000,1,96.188252,0.360757,0.251241,0.263925,0.021060,0.022612,180,36,36,47,180,36,36,99,39560,72,72,25926,1.109645,0.020351,1.279664,1.510463
blackout_only,186.0,600.0,900.0,4000.0,120.0,500.0,1,60,1924,1924,2143,2143,8,8,8,8,20,20,500.000000,930.000000,2500.000000,1,96.100124,0.360383,0.250993,0.262893,0.021062,0.022679,180,36,36,38,180,36,36,72,39560,72,72,25878,0.819433,0.020028,1.280975,1.037386
with_repeater,186.0,600.0,900.0,4000.0,120.0,500.0,1,60,1924,1924,2143,2143,8,8,8,8,20,20,500.000000,930.000000,2500.000000,1,96.167904,0.361103,0.251072,0.263640,0.021042,0.022659,180,36,36,43,180,36,36,99,39560,72,72,25926,1.109783,0.019826,1.281288,1.514438
blackout_only,186.0,600.0,900.0,4000.0,120.0,500.0,1,61,1924,1924,2143,2143,8,8,8,8,20,20,500.000000,930.000000,2500.000000,1,96.215557,0.362348,0.251266,0.263747,0.021041,0.022588,180,36,36,37,180,36,36,72,39560,72,72,25878,0.820398,0.020466,1.280647,1.039534
with_repeater,186.0,600.0,900.0,4000.0,120.0,500.0,1,61,1924,1924,2143,2143,8,8,8,8,20,20,500.000000,930.000000,2500.000000,1,96.269534,0.362946,0.250998,0.263631,0.021058,0.022665,180,36,36,50,180,36,36,99,39560,72,72,25926,1.109021,0.020193,1.279774,1.511133
blackout_only,186.0,600.0,900.0,4000.0,120.0,500.0,1,62,1924,1924,2143,2143,8,8,8,8,20,20,500.000000,930.000000,2500.000000,1,96.155294,0.360208,0.251276,0.264421,0.021038,0.022633,180,36,36,41,180,36,36,72,39560,72,72,25878,0.820272,0.019815,1.279736,1.041150
with_repeater,186.0,600.0,900.0,4000.0,120.0,500.0,1,62,1924,1924,2143,2143,8,8,8,8,20,20,500.000000,930.000000,2500.000000,1,96.118544,0.363679,0.250971,0.263569,0.021046,0.022657,180,36,36,52,180,36,36,99,39560,72,72,25926,1.110064,0.019896,1.280088,1.514051
blackout_only,186.0,600.0,900.0,4000.0,120.0,500.0,1,63,1924,1924,2143,2143,8,8,8,8,20,20,500.000000,930.000000,2500.000000,1,96.141777,0.360630,0.250980,0.263574,0.021051,0.022719,180,36,36,38,180,36,36,72,39560,72,72,25878,0.819973,0.019831,1.279875,1.040403
with_repeater,186.0,600.0,900.0,4000.0,120.0,500.0,1,63,1924,1924,2143,2143,8,8,8,8,20,20,500.000000,930.000000,2500.000000,1,96.142684,0.361271,0.250780,0.263102,0.021063,0.022641,180,36,36,50,180,36,36,99,39560,72,72,25926,1.109805,0.019788,1.280113,1.510762
blackout_only,186.0,600.0,900.0,4000.0,120.0,500.0,1,64,1924,1924,2143,2143,8,8,8,8,20,20,500.000000,930.000000,2500.000000,1,96.064498,0.358670,0.250898,0.263103,0.021081,0.022730,180,36,36,47,180,36,36,72,39560,72,72,25878,0.818553,0.019791,1.280275,1.039824
with_repeater,186.0,600.0,900.0,4000.0,120.0,500.0,1,64,1924,1924,2143,2143,8,8,8,8,20,20,500.000000,930.000000,2500.000000,1,96.071776,0.360840,0.250976,0.263399,0.021069,0.022613,180,36,36,54,180,36,36,99,39560,72,72,25926,1.107917,0.019612,1.280258,1.512689
blackout_only,186.0,600.0,900.0,4000.0,120.0,500.0,1,65,1924,1924,2143,2143,8,8,8,8,20,20,500.000000,930.000000,2500.000000,1,96.109241,0.359483,0.250946,0.263343,0.021075,0.022707,180,36,36,34,180,36,36,72,39560,72,72,25878,0.820684,0.019884,1.281170,1.040952
with_repeater,186.0,600.0,900.0,4000.0,120.0,500.0,1,65,1924,1924,2143,2143,8,8,8,8,20,20,500.000000,930.000000,2500.000000,1,96.102563,0.360041,0.250903,0.263713,0.021085,0.022649,180,36,36,51,180,36,36,99,39560,72,72,25926,1.111523,0.019156,1.280411,1.510884
blackout_only,186.0,600.0,900.0,4000.0,120.0,500.0,1,66,1924,1924,2143,2143,8,8,8,8,20,20,500.000000,930.000000,2500.000000,1,96.153316,0.361963,0.250834,0.263244,0.021069,0.022639,180,36,36,37,180,36,36,72,39560,72,72,25878,0.819723,0.020592,1.279575,1.037865
with_repeater,186.0,600.0,900.0,4000.0,120.0,500.0,1,66,1924,1924,2143,2143,8,8,8,8,20,20,500.000000,930.000000,2500.000000,1,96.163805,0.362520,0.250868,0.263182,0.021050,0.022660,180,36,36,55,180,36,36,99,39560,72,72,25926,1.108420,0.020135,1.279132,1.510827
blackout_only,186.0,600.0,900.0,4000.0,120.0,500.0,1,67,1924,1924,2143,2143,8,8,8,8,20,20,500.000000,930.000000,2500.000000,1,96.115124,0.357978,0.251012,0.263111,0.021068,0.022640,180,36,36,44,180,36,36,72,39560,72,72,25878,0.820120,0.020142,1.279923,1.040402
with_repeater,186.0,600.0,900.0,4000.0,120.0,500.0,1,67,1924,1924,2143,2143,8,8,8,8,20,20,500.000000,930.000000,2500.000000,1,96.154372,0.359775,0.250896,0.263686,0.021080,0.022621,180,36,36,57,180,36,36,99,39560,72,72,25926,1.111637,0.020352,1.280264,1.513908
blackout_only,186.0,600.0,900.0,4000.0,120.0,500.0,1,68,1924,1924,2143,2143,8,8,8,8,20,20,500.000000,930.000000,2500.000000,1,96.173236,0.361313,0.250986,0.263710,0.021045,0.022684,180,36,36,48,180,36,36,72,39560,72,72,25878,0.819122,0.019940,1.280896,1.037995
with_repeater,186.0,600.0,900.0,4000.0,120.0,500.0,1,68,1924,1924,2143,2143,8,8,8,8,20,20,500.000000,930.000000,2500.000000,1,96.079236,0.358833,0.250978,0.264011,0.021028,0.022646,180,36,36,55,180,36,36,99,39560,72,72,25926,1.109008,0.020028,1.280539,1.512090
blackout_only,186.0,600.0,900.0,4000.0,120.0,500.0,1,69,1924,1924,2143,2143,8,8,8,8,20,20,500.000000,930.000000,2500.000000,1,96.090138,0.360068,0.250845,0.263733,0.021057,0.022616,180,36,36,33,180,36,36,72,39560,72,72,25878,0.817432,0.019786,1.279711,1.039806
with_repeater,186.0,600.0,900.0,4000.0,120.0,500.0,1,69,1924,1924,2143,2143,8,8,8,8,20,20,500.000000,930.000000,2500.000000,1,96.140090,0.361038,0.251035,0.264120,0.021101,0.022761,180,36,36,50,180,36,36,99,39560,72,72,25926,1.106766,0.020088,1.279434,1.516396
blackout_only,186.0,600.0,900.0,4000.0,120.0,500.0,1,70,1924,1924,2143,2143,8,8,8,8,20,20,500.000000,930.000000,2500.000000,1,96.092602,0.358431,0.250913,0.263735,0.021038,0.022721,180,36,36,31,180,36,36,72,39560,72,72,25878,0.818661,0.019823,1.280238,1.039600
with_repeater,186.0,600.0,900.0,4000.0,120.0,500.0,1,70,1924,1924,2143,2143,8,8,8,8,20,20,500.000000,930.000000,2500.000000,1,96.110726,0.359354,0.250943,0.263436,0.021043,0.022655,180,36,36,48,180,36,36,99,39560,72,72,25926,1.110500,0.020605,1.280211,1.512332
blackout_only,186.0,600.0,900.0,4000.0,120.0,500.0,1,71,1924,1924,2143,2143,8,8,8,8,20,20,500.000000,930.000000,2500.000000,1,96.115412,0.359361,0.251176,0.264025,0.021097,0.022640,180,36,36,40,180,36,36,72,39560,72,72,25878,0.819698,0.020318,1.279777,1.036203
with_repeater,186.0,600.0,900.0,4000.0,120.0,500.0,1,71,1924,1924,2143,2143,8,8,8,8,20,20,500.000000,930.000000,2500.000000,1,96.138310,0.360773,0.251084,0.263606,0.021062,0.022649,180,36,36,48,180,36,36,99,39560,72,72,25926,1.109562,0.020402,1.280644,1.515863
blackout_only,186.0,600.0,900.0,4000.0,120.0,500.0,1,72,1924,1924,2143,2143,8,8,8,8,20,20,500.000000,930.000000,2500.000000,1,96.130013,0.360411,0.250931,0.263453,0.021085,0.022627,180,36,36,37,180,36,36,72,39560,72,72,25878,0.820807,0.020113,1.279644,1.038963
with_repeater,186.0,600.0,900.0,4000.0,120.0,500.0,1,72,1924,1924,2143,2143,8,8,8,8,20,20,500.000000,930.000000,2500.000000,1,96.108829,0.359321,0.251060,0.263253,0.021097,0.022629,180,36,36,49,180,36,36,99,39560,72,72,25926,1.109066,0.020270,1.278697,1.514181
blackout_only,186.0,600.0,900.0,4000.0,120.0,500.0,1,73,1924,1924,2143,2143,8,8,8,8,20,20,500.000000,930.000000,2500.000000,1,96.146026,0.360780,0.250812,0.263334,0.021035,0.022670,180,36,36,33,180,36,36,72,39560,72,72,25878,0.819992,0.019911,1.280502,1.041390
with_repeater,186.0,600.0,900.0,4000.0,120.0,500.0,1,73,1924,1924,2143,2143,8,8,8,8,20,20,500.000000,930.000000,2500.000000,1,96.080113,0.357384,0.250884,0.263275,0.021058,0.022623,180,36,36,49,180,36,36,99,39560,72,72,25926,1.111283,0.020545,1.279878,1.514779
blackout_only,186.0,600.0,900.0,4000.0,120.0,500.0,1,74,1924,1924,2143,2143,8,8,8,8,20,20,500.000000,930.000000,2500.000000,1,96.211798,0.363159,0.251134,0.263977,0.021119,0.022692,180,36,36,27,180,36,36,72,39560,72,72,25878,0.820300,0.020152,1.280308,1.038871
